fips,party,candidatevotes
12115,REPUBLICAN,104692
12115,OTHER,2518
12117,DEMOCRAT,76971
12117,REPUBLICAN,108172
12117,OTHER,1052
12119,DEMOCRAT,11584
12119,REPUBLICAN,19800
12119,OTHER,458
12121,DEMOCRAT,4522
12121,REPUBLICAN,11153
12121,OTHER,127
12123,DEMOCRAT,3049
12123,REPUBLICAN,5467
12123,OTHER,65
12125,DEMOCRAT,1251
12125,REPUBLICAN,3396
12125,OTHER,28
12127,DEMOCRAT,115519
12127,REPUBLICAN,111924
12127,OTHER,1496
12129,DEMOCRAT,4896
12129,REPUBLICAN,6777
12129,OTHER,90
12131,DEMOCRAT,6213
12131,REPUBLICAN,17555
12131,OTHER,208
12133,DEMOCRAT,2912
12133,REPUBLICAN,7369
12133,OTHER,85
13001,DEMOCRAT,1848
13001,REPUBLICAN,4494
13001,OTHER,27
13003,DEMOCRAT,799
13003,REPUBLICAN,1666
13003,OTHER,5
13005,DEMOCRAT,930
13005,REPUBLICAN,2853
13005,OTHER,7
13007,DEMOCRAT,936
13007,REPUBLICAN,821
13007,OTHER,7
13009,DEMOCRAT,6775
13009,REPUBLICAN,7709
13009,OTHER,63
13011,DEMOCRAT,1149
13011,REPUBLICAN,4410
13011,OTHER,31
13013,DEMOCRAT,4095
13013,REPUBLICAN,13520
13013,OTHER,112
13015,DEMOCRAT,7741
13015,REPUBLICAN,22311
13015,OTHER,180
13017,DEMOCRAT,2180
13017,REPUBLICAN,3331
13017,OTHER,25
13019,DEMOCRAT,1638
13019,REPUBLICAN,3917
13019,OTHER,37
13021,DEMOCRAT,29322
13021,REPUBLICAN,28107
13021,OTHER,258
13023,DEMOCRAT,1281
13023,REPUBLICAN,3167
13023,OTHER,19
13025,DEMOCRAT,1258
13025,REPUBLICAN,4333
13025,OTHER,27
13027,DEMOCRAT,2193
13027,REPUBLICAN,2912
13027,OTHER,8
13029,DEMOCRAT,2590
13029,REPUBLICAN,7363
13029,OTHER,30
13031,DEMOCRAT,6840
13031,REPUBLICAN,12252
13031,OTHER,79
13033,DEMOCRAT,4213
13033,REPUBLICAN,4232
13033,OTHER,34
13035,DEMOCRAT,2572
13035,REPUBLICAN,5119
13035,OTHER,43
13037,DEMOCRAT,1119
13037,REPUBLICAN,890
13037,OTHER,10
13039,DEMOCRAT,4637
13039,REPUBLICAN,9488
13039,OTHER,50
13043,DEMOCRAT,1096
13043,REPUBLICAN,2048
13043,OTHER,7
13045,DEMOCRAT,10224
13045,REPUBLICAN,24837
13045,OTHER,217
13047,DEMOCRAT,5807
13047,REPUBLICAN,16406
13047,OTHER,91
13049,DEMOCRAT,1064
13049,REPUBLICAN,2311
13049,OTHER,12
13051,DEMOCRAT,45630
13051,REPUBLICAN,45484
13051,OTHER,401
13053,DEMOCRAT,773
13053,REPUBLICAN,905
13053,OTHER,10
13055,DEMOCRAT,2809
13055,REPUBLICAN,4992
13055,OTHER,46
13057,DEMOCRAT,14824
13057,REPUBLICAN,58238
13057,OTHER,525
13059,DEMOCRAT,21718
13059,REPUBLICAN,15052
13059,OTHER,465
13061,DEMOCRAT,798
13061,REPUBLICAN,509
13061,OTHER,2
13063,DEMOCRAT,56113
13063,REPUBLICAN,23106
13063,OTHER,327
13065,DEMOCRAT,750
13065,REPUBLICAN,1501
13065,OTHER,14
13067,DEMOCRAT,103955
13067,REPUBLICAN,173467
13067,OTHER,2051
13069,DEMOCRAT,3979
13069,REPUBLICAN,8306
13069,OTHER,42
13071,DEMOCRAT,3378
13071,REPUBLICAN,8296
13071,OTHER,56
13073,DEMOCRAT,11442
13073,REPUBLICAN,35549
13073,OTHER,153
13075,DEMOCRAT,1733
13075,REPUBLICAN,3065
13075,OTHER,18
13077,DEMOCRAT,10647
13077,REPUBLICAN,31682
13077,OTHER,216
13079,DEMOCRAT,1552
13079,REPUBLICAN,2830
13079,OTHER,20
13081,DEMOCRAT,2357
13081,REPUBLICAN,3865
13081,OTHER,28
13083,DEMOCRAT,1823
13083,REPUBLICAN,4368
13083,OTHER,39
13085,DEMOCRAT,1407
13085,REPUBLICAN,6649
13085,OTHER,57
13087,DEMOCRAT,3577
13087,REPUBLICAN,5348
13087,OTHER,26
13089,DEMOCRAT,200787
13089,REPUBLICAN,73570
13089,OTHER,1782
13091,DEMOCRAT,2384
13091,REPUBLICAN,4584
13091,OTHER,27
13093,DEMOCRAT,1973
13093,REPUBLICAN,1853
13093,OTHER,18
13095,DEMOCRAT,19805
13095,REPUBLICAN,13711
13095,OTHER,131
13097,DEMOCRAT,15997
13097,REPUBLICAN,25846
13097,OTHER,222
13099,DEMOCRAT,1701
13099,REPUBLICAN,2495
13099,OTHER,17
13101,DEMOCRAT,231
13101,REPUBLICAN,757
13101,OTHER,3
13103,DEMOCRAT,3613
13103,REPUBLICAN,12503
13103,OTHER,51
13105,DEMOCRAT,2984
13105,REPUBLICAN,4626
13105,OTHER,46
13107,DEMOCRAT,2774
13107,REPUBLICAN,4666
13107,OTHER,28
13109,DEMOCRAT,1213
13109,REPUBLICAN,2291
13109,OTHER,10
13111,DEMOCRAT,2727
13111,REPUBLICAN,6862
13111,OTHER,61
13113,DEMOCRAT,14887
13113,REPUBLICAN,37346
13113,OTHER,295
13115,DEMOCRAT,10038
13115,REPUBLICAN,21400
13115,OTHER,187
13117,DEMOCRAT,9201
13117,REPUBLICAN,47267
13117,OTHER,358
13119,DEMOCRAT,2245
13119,REPUBLICAN,5218
13119,OTHER,39
13121,DEMOCRAT,199436
13121,REPUBLICAN,134372
13121,OTHER,2216
13123,DEMOCRAT,2510
13123,REPUBLICAN,7414
13123,OTHER,74
13125,DEMOCRAT,250
13125,REPUBLICAN,1016
13125,OTHER,3
13127,DEMOCRAT,8962
13127,REPUBLICAN,18608
13127,OTHER,122
13129,DEMOCRAT,4028
13129,REPUBLICAN,11671
13129,OTHER,76
13131,DEMOCRAT,3092
13131,REPUBLICAN,5068
13131,OTHER,31
13133,DEMOCRAT,2774
13133,REPUBLICAN,4069
13133,OTHER,29
13135,DEMOCRAT,81708
13135,REPUBLICAN,160445
13135,OTHER,1764
13137,DEMOCRAT,2750
13137,REPUBLICAN,10434
13137,OTHER,61
13139,DEMOCRAT,10514
13139,REPUBLICAN,38883
13139,OTHER,299
13141,DEMOCRAT,2715
13141,REPUBLICAN,822
13141,OTHER,13
13143,DEMOCRAT,2434
13143,REPUBLICAN,7703
13143,OTHER,56
13145,DEMOCRAT,3400
13145,REPUBLICAN,8878
13145,OTHER,53
13147,DEMOCRAT,3479
13147,REPUBLICAN,5500
13147,OTHER,42
13149,DEMOCRAT,1148
13149,REPUBLICAN,2788
13149,OTHER,19
13151,DEMOCRAT,21096
13151,REPUBLICAN,42759
13151,OTHER,298
13153,DEMOCRAT,15054
13153,REPUBLICAN,29862
13153,OTHER,237
13155,DEMOCRAT,1051
13155,REPUBLICAN,2347
13155,OTHER,16
13157,DEMOCRAT,3468
13157,REPUBLICAN,12611
13157,OTHER,91
13159,DEMOCRAT,1558
13159,REPUBLICAN,3157
13159,OTHER,25
13161,DEMOCRAT,1277
13161,REPUBLICAN,3549
13161,OTHER,18
13163,DEMOCRAT,3447
13163,REPUBLICAN,3066
13163,OTHER,22
13165,DEMOCRAT,1494
13165,REPUBLICAN,1898
13165,OTHER,11
13167,DEMOCRAT,1263
13167,REPUBLICAN,2279
13167,OTHER,11
13169,DEMOCRAT,3855
13169,REPUBLICAN,6939
13169,OTHER,51
13171,DEMOCRAT,2432
13171,REPUBLICAN,4027
13171,OTHER,35
13173,DEMOCRAT,931
13173,REPUBLICAN,1641
13173,OTHER,12
13175,DEMOCRAT,6281
13175,REPUBLICAN,10883
13175,OTHER,73
13177,DEMOCRAT,2182
13177,REPUBLICAN,8201
13177,OTHER,30
13179,DEMOCRAT,6619
13179,REPUBLICAN,6131
13179,OTHER,50
13181,DEMOCRAT,1337
13181,REPUBLICAN,2309
13181,OTHER,11
13183,DEMOCRAT,1033
13183,REPUBLICAN,1994
13183,OTHER,9
13185,DEMOCRAT,12516
13185,REPUBLICAN,18981
13185,OTHER,125
13187,DEMOCRAT,2091
13187,REPUBLICAN,6690
13187,OTHER,74
13189,DEMOCRAT,2899
13189,REPUBLICAN,4846
13189,OTHER,28
13191,DEMOCRAT,2523
13191,REPUBLICAN,2837
13191,OTHER,18
13193,DEMOCRAT,2906
13193,REPUBLICAN,1851
13193,OTHER,20
13195,DEMOCRAT,2527
13195,REPUBLICAN,7254
13195,OTHER,52
13197,DEMOCRAT,1275
13197,REPUBLICAN,1670
13197,OTHER,7
13199,DEMOCRAT,3709
13199,REPUBLICAN,4402
13199,OTHER,36
13201,DEMOCRAT,736
13201,REPUBLICAN,1694
13201,OTHER,11
13205,DEMOCRAT,3360
13205,REPUBLICAN,3885
13205,OTHER,22
13207,DEMOCRAT,3216
13207,REPUBLICAN,6522
13207,OTHER,45
13209,DEMOCRAT,1007
13209,REPUBLICAN,2150
13209,OTHER,11
13211,DEMOCRAT,2304
13211,REPUBLICAN,4902
13211,OTHER,36
13213,DEMOCRAT,2899
13213,REPUBLICAN,7745
13213,OTHER,45
13215,DEMOCRAT,32867
13215,REPUBLICAN,30850
13215,OTHER,231
13217,DEMOCRAT,10939
13217,REPUBLICAN,18095
13217,OTHER,132
13219,DEMOCRAT,3789
13219,REPUBLICAN,10276
13219,OTHER,105
13221,DEMOCRAT,1899
13221,REPUBLICAN,3688
13221,OTHER,41
13223,DEMOCRAT,9420
13223,REPUBLICAN,30843
13223,OTHER,204
13225,DEMOCRAT,3961
13225,REPUBLICAN,4554
13225,OTHER,30
13227,DEMOCRAT,2444
13227,REPUBLICAN,8115
13227,OTHER,68
13229,DEMOCRAT,1234
13229,REPUBLICAN,4680
13229,OTHER,9
13231,DEMOCRAT,1506
13231,REPUBLICAN,5193
13231,OTHER,42
13233,DEMOCRAT,3868
13233,REPUBLICAN,8467
13233,OTHER,60
13235,DEMOCRAT,1294
13235,REPUBLICAN,2202
13235,OTHER,15
13237,DEMOCRAT,2880
13237,REPUBLICAN,5188
13237,OTHER,39
13239,DEMOCRAT,543
13239,REPUBLICAN,409
13239,OTHER,13
13241,DEMOCRAT,1918
13241,REPUBLICAN,4650
13241,OTHER,57
13243,DEMOCRAT,1612
13243,REPUBLICAN,1418
13243,OTHER,17
13245,DEMOCRAT,39262
13245,REPUBLICAN,29764
13245,OTHER,256
13247,DEMOCRAT,12136
13247,REPUBLICAN,18856
13247,OTHER,164
13249,DEMOCRAT,464
13249,REPUBLICAN,1063
13249,OTHER,3
13251,DEMOCRAT,2534
13251,REPUBLICAN,3360
13251,OTHER,29
13253,DEMOCRAT,1278
13253,REPUBLICAN,1977
13253,OTHER,19
13255,DEMOCRAT,7460
13255,REPUBLICAN,13461
13255,OTHER,86
13257,DEMOCRAT,2714
13257,REPUBLICAN,6904
13257,OTHER,42
13259,DEMOCRAT,1220
13259,REPUBLICAN,797
13259,OTHER,14
13261,DEMOCRAT,5562
13261,REPUBLICAN,5688
13261,OTHER,37
13263,DEMOCRAT,1830
13263,REPUBLICAN,1103
13263,OTHER,10
13265,DEMOCRAT,612
13265,REPUBLICAN,335
13265,OTHER,4
13267,DEMOCRAT,1787
13267,REPUBLICAN,4657
13267,OTHER,19
13269,DEMOCRAT,1458
13269,REPUBLICAN,1912
13269,OTHER,11
13271,DEMOCRAT,1590
13271,REPUBLICAN,2171
13271,OTHER,14
13273,DEMOCRAT,1951
13273,REPUBLICAN,1859
13273,OTHER,14
13275,DEMOCRAT,5997
13275,REPUBLICAN,9659
13275,OTHER,49
13277,DEMOCRAT,3864
13277,REPUBLICAN,8619
13277,OTHER,37
13279,DEMOCRAT,2567
13279,REPUBLICAN,6196
13279,OTHER,50
13281,DEMOCRAT,1430
13281,REPUBLICAN,3823
13281,OTHER,24
13283,DEMOCRAT,1052
13283,REPUBLICAN,1691
13283,OTHER,13
13285,DEMOCRAT,7630
13285,REPUBLICAN,14183
13285,OTHER,99
13287,DEMOCRAT,1135
13287,REPUBLICAN,1815
13287,OTHER,10
13289,DEMOCRAT,2220
13289,REPUBLICAN,2112
13289,OTHER,33
13291,DEMOCRAT,2327
13291,REPUBLICAN,6847
13291,OTHER,51
13293,DEMOCRAT,3424
13293,REPUBLICAN,6634
13293,OTHER,28
13295,DEMOCRAT,5986
13295,REPUBLICAN,15340
13295,OTHER,127
13297,DEMOCRAT,5887
13297,REPUBLICAN,21594
13297,OTHER,143
13299,DEMOCRAT,3449
13299,REPUBLICAN,7790
13299,OTHER,42
13301,DEMOCRAT,1360
13301,REPUBLICAN,1121
13301,OTHER,8
13303,DEMOCRAT,3733
13303,REPUBLICAN,4081
13303,OTHER,33
13305,DEMOCRAT,2683
13305,REPUBLICAN,6819
13305,OTHER,40
13307,DEMOCRAT,515
13307,REPUBLICAN,485
13307,OTHER,4
13309,DEMOCRAT,847
13309,REPUBLICAN,1192
13309,OTHER,10
13311,DEMOCRAT,2016
13311,REPUBLICAN,7403
13311,OTHER,64
13313,DEMOCRAT,6933
13313,REPUBLICAN,19297
13313,OTHER,126
13315,DEMOCRAT,902
13315,REPUBLICAN,1705
13315,OTHER,6
13317,DEMOCRAT,2028
13317,REPUBLICAN,2490
13317,OTHER,25
13319,DEMOCRAT,2235
13319,REPUBLICAN,2261
13319,OTHER,18
13321,DEMOCRAT,2219
13321,REPUBLICAN,5105
13321,OTHER,24
15001,DEMOCRAT,35116
15001,REPUBLICAN,22032
15001,OTHER,554
15003,DEMOCRAT,152500
15003,REPUBLICAN,144157
15003,OTHER,1890
15007,DEMOCRAT,14916
15007,REPUBLICAN,9740
15007,OTHER,220
15009,DEMOCRAT,28803
15009,REPUBLICAN,18187
15009,OTHER,440
16001,DEMOCRAT,58523
16001,REPUBLICAN,94641
16001,OTHER,1838
16003,DEMOCRAT,555
16003,REPUBLICAN,1468
16003,OTHER,40
16005,DEMOCRAT,12903
16005,REPUBLICAN,21479
16005,OTHER,461
16007,DEMOCRAT,494
16007,REPUBLICAN,2506
16007,OTHER,40
16009,DEMOCRAT,1148
16009,REPUBLICAN,2823
16009,OTHER,76
16011,DEMOCRAT,3605
16011,REPUBLICAN,12734
16011,OTHER,225
16013,DEMOCRAT,5992
16013,REPUBLICAN,4034
16013,OTHER,120
16015,DEMOCRAT,970
16015,REPUBLICAN,2501
16015,OTHER,56
16017,DEMOCRAT,6649
16017,REPUBLICAN,10697
16017,OTHER,335
16019,DEMOCRAT,8356
16019,REPUBLICAN,30048
16019,OTHER,467
16021,DEMOCRAT,1268
16021,REPUBLICAN,3012
16021,OTHER,98
16023,DEMOCRAT,321
16023,REPUBLICAN,1077
16023,OTHER,8
16025,DEMOCRAT,139
16025,REPUBLICAN,450
16025,OTHER,6
16027,DEMOCRAT,13415
16027,REPUBLICAN,41599
16027,OTHER,678
16029,DEMOCRAT,491
16029,REPUBLICAN,2753
16029,OTHER,37
16031,DEMOCRAT,1153
16031,REPUBLICAN,6562
16031,OTHER,106
16033,DEMOCRAT,46
16033,REPUBLICAN,302
16033,OTHER,5
16035,DEMOCRAT,1117
16035,REPUBLICAN,2839
16035,OTHER,78
16037,DEMOCRAT,559
16037,REPUBLICAN,1762
16037,OTHER,37
16039,DEMOCRAT,1959
16039,REPUBLICAN,6011
16039,OTHER,89
16041,DEMOCRAT,456
16041,REPUBLICAN,4527
16041,OTHER,71
16043,DEMOCRAT,741
16043,REPUBLICAN,4965
16043,OTHER,63
16045,DEMOCRAT,1628
16045,REPUBLICAN,5416
16045,OTHER,90
16047,DEMOCRAT,1278
16047,REPUBLICAN,3973
16047,OTHER,74
16049,DEMOCRAT,1689
16049,REPUBLICAN,6017
16049,OTHER,259
16051,DEMOCRAT,1084
16051,REPUBLICAN,7703
16051,OTHER,119
16053,DEMOCRAT,1344
16053,REPUBLICAN,5177
16053,OTHER,59
16055,DEMOCRAT,17584
16055,REPUBLICAN,36173
16055,OTHER,839
16057,DEMOCRAT,8430
16057,REPUBLICAN,8686
16057,OTHER,431
16059,DEMOCRAT,915
16059,REPUBLICAN,3079
16059,OTHER,59
16061,DEMOCRAT,440
16061,REPUBLICAN,1359
16061,OTHER,21
16063,DEMOCRAT,466
16063,REPUBLICAN,1388
16063,OTHER,21
16065,DEMOCRAT,826
16065,REPUBLICAN,10693
16065,OTHER,118
16067,DEMOCRAT,1331
16067,REPUBLICAN,5797
16067,OTHER,72
16069,DEMOCRAT,6476
16069,REPUBLICAN,11009
16069,OTHER,215
16071,DEMOCRAT,304
16071,REPUBLICAN,1789
16071,OTHER,40
16073,DEMOCRAT,685
16073,REPUBLICAN,2859
16073,OTHER,46
16075,DEMOCRAT,1848
16075,REPUBLICAN,6256
16075,OTHER,76
16077,DEMOCRAT,829
16077,REPUBLICAN,2105
16077,OTHER,24
16079,DEMOCRAT,2331
16079,REPUBLICAN,2922
16079,OTHER,84
16081,DEMOCRAT,1416
16081,REPUBLICAN,2235
16081,OTHER,39
16083,DEMOCRAT,6458
16083,REPUBLICAN,19672
16083,OTHER,305
16085,DEMOCRAT,1843
16085,REPUBLICAN,2863
16085,OTHER,66
16087,DEMOCRAT,1033
16087,REPUBLICAN,3274
16087,OTHER,52
17001,DEMOCRAT,10511
17001,REPUBLICAN,20834
17001,OTHER,132
17003,DEMOCRAT,2016
17003,REPUBLICAN,1831
17003,OTHER,26
17005,DEMOCRAT,3228
17005,REPUBLICAN,4068
17005,OTHER,73
17007,DEMOCRAT,8286
17007,REPUBLICAN,11132
17007,OTHER,123
17009,DEMOCRAT,895
17009,REPUBLICAN,1679
17009,OTHER,11
17011,DEMOCRAT,7961
17011,REPUBLICAN,9822
17011,OTHER,119
17013,DEMOCRAT,1367
17013,REPUBLICAN,1317
17013,OTHER,22
17015,DEMOCRAT,3537
17015,REPUBLICAN,4534
17015,OTHER,64
17017,DEMOCRAT,2492
17017,REPUBLICAN,3163
17017,OTHER,45
17019,DEMOCRAT,41524
17019,REPUBLICAN,39896
17019,OTHER,1014
17021,DEMOCRAT,6112
17021,REPUBLICAN,9044
17021,OTHER,111
17023,DEMOCRAT,2877
17023,REPUBLICAN,5082
17023,OTHER,48
17025,DEMOCRAT,2101
17025,REPUBLICAN,4416
17025,OTHER,37
17027,DEMOCRAT,6797
17027,REPUBLICAN,10219
17027,OTHER,115
17029,DEMOCRAT,9566
17029,REPUBLICAN,13015
17029,OTHER,199
17031,DEMOCRAT,1439724
17031,REPUBLICAN,597405
17031,OTHER,12305
17033,DEMOCRAT,3194
17033,REPUBLICAN,6083
17033,OTHER,55
17035,DEMOCRAT,1862
17035,REPUBLICAN,3497
17035,OTHER,57
17037,DEMOCRAT,19263
17037,REPUBLICAN,21095
17037,OTHER,410
17039,DEMOCRAT,2836
17039,REPUBLICAN,4920
17039,OTHER,42
17041,DEMOCRAT,2767
17041,REPUBLICAN,5702
17041,OTHER,71
17043,DEMOCRAT,180097
17043,REPUBLICAN,218902
17043,OTHER,3447
17045,DEMOCRAT,3093
17045,REPUBLICAN,5258
17045,OTHER,78
17047,DEMOCRAT,930
17047,REPUBLICAN,2412
17047,OTHER,22
17049,DEMOCRAT,4388
17049,REPUBLICAN,11774
17049,OTHER,116
17051,DEMOCRAT,3571
17051,REPUBLICAN,5880
17051,OTHER,98
17053,DEMOCRAT,1912
17053,REPUBLICAN,4511
17053,OTHER,56
17055,DEMOCRAT,8816
17055,REPUBLICAN,10388
17055,OTHER,148
17057,DEMOCRAT,9080
17057,REPUBLICAN,7818
17057,OTHER,137
17059,DEMOCRAT,1573
17059,REPUBLICAN,1619
17059,OTHER,33
17061,DEMOCRAT,2457
17061,REPUBLICAN,3559
17061,OTHER,52
17063,DEMOCRAT,8463
17063,REPUBLICAN,11198
17063,OTHER,170
17065,DEMOCRAT,1814
17065,REPUBLICAN,2653
17065,OTHER,47
17067,DEMOCRAT,3975
17067,REPUBLICAN,5837
17067,OTHER,87
17069,DEMOCRAT,923
17069,REPUBLICAN,1501
17069,OTHER,13
17071,DEMOCRAT,2269
17071,REPUBLICAN,1857
17071,OTHER,27
17073,DEMOCRAT,11877
17073,REPUBLICAN,13212
17073,OTHER,152
17075,DEMOCRAT,3832
17075,REPUBLICAN,9914
17075,OTHER,89
17077,DEMOCRAT,14300
17077,REPUBLICAN,11190
17077,OTHER,336
17079,DEMOCRAT,1781
17079,REPUBLICAN,3529
17079,OTHER,26
17081,DEMOCRAT,6713
17081,REPUBLICAN,10160
17081,OTHER,75
17083,DEMOCRAT,4597
17083,REPUBLICAN,5435
17083,OTHER,105
17085,DEMOCRAT,5311
17085,REPUBLICAN,6174
17085,OTHER,99
17087,DEMOCRAT,1813
17087,REPUBLICAN,3997
17087,OTHER,55
17089,DEMOCRAT,75922
17089,REPUBLICAN,94359
17089,OTHER,1434
17091,DEMOCRAT,20003
17091,REPUBLICAN,24739
17091,OTHER,294
17093,DEMOCRAT,12374
17093,REPUBLICAN,19774
17093,OTHER,254
17095,DEMOCRAT,13403
17095,REPUBLICAN,11111
17095,OTHER,194
17097,DEMOCRAT,134352
17097,REPUBLICAN,139081
17097,OTHER,1862
17099,DEMOCRAT,24263
17099,REPUBLICAN,26101
17099,OTHER,365
17101,DEMOCRAT,2518
17101,REPUBLICAN,4162
17101,OTHER,49
17103,DEMOCRAT,6416
17103,REPUBLICAN,9307
17103,OTHER,153
17105,DEMOCRAT,5632
17105,REPUBLICAN,10316
17105,OTHER,91
17107,DEMOCRAT,4273
17107,REPUBLICAN,9112
17107,OTHER,82
17109,DEMOCRAT,7119
17109,REPUBLICAN,7656
17109,OTHER,154
17111,DEMOCRAT,50330
17111,REPUBLICAN,76412
17111,OTHER,1206
17113,DEMOCRAT,29877
17113,REPUBLICAN,41276
17113,OTHER,467
17115,DEMOCRAT,23341
17115,REPUBLICAN,28118
17115,OTHER,287
17117,DEMOCRAT,11193
17117,REPUBLICAN,11413
17117,OTHER,179
17119,DEMOCRAT,63399
17119,REPUBLICAN,59384
17119,OTHER,895
17121,DEMOCRAT,7694
17121,REPUBLICAN,9413
17121,OTHER,117
17123,DEMOCRAT,2806
17123,REPUBLICAN,3734
17123,OTHER,44
17125,DEMOCRAT,3215
17125,REPUBLICAN,3907
17125,OTHER,61
17127,DEMOCRAT,2805
17127,REPUBLICAN,4578
17127,OTHER,41
17129,DEMOCRAT,2137
17129,REPUBLICAN,4408
17129,OTHER,29
17131,DEMOCRAT,4512
17131,REPUBLICAN,4405
17131,OTHER,57
17133,DEMOCRAT,6788
17133,REPUBLICAN,9468
17133,OTHER,114
17135,DEMOCRAT,5979
17135,REPUBLICAN,6851
17135,OTHER,100
17137,DEMOCRAT,5650
17137,REPUBLICAN,9392
17137,OTHER,138
17139,DEMOCRAT,2388
17139,REPUBLICAN,4028
17139,OTHER,50
17141,DEMOCRAT,9018
17141,REPUBLICAN,14918
17141,OTHER,155
17143,DEMOCRAT,41121
17143,REPUBLICAN,41051
17143,OTHER,599
17145,DEMOCRAT,4770
17145,REPUBLICAN,5589
17145,OTHER,66
17147,DEMOCRAT,3124
17147,REPUBLICAN,5392
17147,OTHER,70
17149,DEMOCRAT,2849
17149,REPUBLICAN,5032
17149,OTHER,99
17151,DEMOCRAT,918
17151,REPUBLICAN,1500
17151,OTHER,18
17153,DEMOCRAT,1372
17153,REPUBLICAN,1720
17153,OTHER,16
17155,DEMOCRAT,1704
17155,REPUBLICAN,1623
17155,OTHER,25
17157,DEMOCRAT,6771
17157,REPUBLICAN,8076
17157,OTHER,109
17159,DEMOCRAT,2529
17159,REPUBLICAN,5153
17159,OTHER,67
17161,DEMOCRAT,39880
17161,REPUBLICAN,29663
17161,OTHER,429
17163,DEMOCRAT,62410
17163,REPUBLICAN,50203
17163,OTHER,576
17165,DEMOCRAT,4697
17165,REPUBLICAN,7057
17165,OTHER,60
17167,DEMOCRAT,38630
17167,REPUBLICAN,55904
17167,OTHER,841
17169,DEMOCRAT,1594
17169,REPUBLICAN,2403
17169,OTHER,34
17171,DEMOCRAT,927
17171,REPUBLICAN,1696
17171,OTHER,13
17173,DEMOCRAT,3744
17173,REPUBLICAN,6753
17173,OTHER,80
17175,DEMOCRAT,1189
17175,REPUBLICAN,1841
17175,OTHER,31
17177,DEMOCRAT,8913
17177,REPUBLICAN,12212
17177,OTHER,195
17179,DEMOCRAT,25814
17179,REPUBLICAN,36058
17179,OTHER,466
17181,DEMOCRAT,3735
17181,REPUBLICAN,5333
17181,OTHER,51
17183,DEMOCRAT,14726
17183,REPUBLICAN,18731
17183,OTHER,257
17185,DEMOCRAT,1752
17185,REPUBLICAN,4212
17185,OTHER,42
17187,DEMOCRAT,3938
17187,REPUBLICAN,4474
17187,OTHER,45
17189,DEMOCRAT,2986
17189,REPUBLICAN,5072
17189,OTHER,46
17191,DEMOCRAT,2139
17191,REPUBLICAN,6102
17191,OTHER,46
17193,DEMOCRAT,3071
17193,REPUBLICAN,5180
17193,OTHER,50
17195,DEMOCRAT,13723
17195,REPUBLICAN,12959
17195,OTHER,191
17197,DEMOCRAT,115625
17197,REPUBLICAN,129098
17197,OTHER,1686
17199,DEMOCRAT,11685
17199,REPUBLICAN,18086
17199,OTHER,189
17201,DEMOCRAT,59740
17201,REPUBLICAN,60782
17201,OTHER,903
17203,DEMOCRAT,6005
17203,REPUBLICAN,12698
17203,OTHER,99
18001,DEMOCRAT,3512
18001,REPUBLICAN,9734
18001,OTHER,94
18003,DEMOCRAT,46710
18003,REPUBLICAN,82013
18003,OTHER,886
18005,DEMOCRAT,9191
18005,REPUBLICAN,19093
18005,OTHER,231
18007,DEMOCRAT,1135
18007,REPUBLICAN,2797
18007,OTHER,60
18009,DEMOCRAT,1903
18009,REPUBLICAN,3447
18009,OTHER,30
18011,DEMOCRAT,5636
18011,REPUBLICAN,17055
18011,OTHER,207
18013,DEMOCRAT,2730
18013,REPUBLICAN,4512
18013,OTHER,88
18015,DEMOCRAT,2689
18015,REPUBLICAN,5868
18015,OTHER,81
18017,DEMOCRAT,4315
18017,REPUBLICAN,9480
18017,OTHER,136
18019,DEMOCRAT,17648
18019,REPUBLICAN,24495
18019,OTHER,194
18021,DEMOCRAT,3333
18021,REPUBLICAN,7361
18021,OTHER,89
18023,DEMOCRAT,3335
18023,REPUBLICAN,8471
18023,OTHER,71
18025,DEMOCRAT,1932
18025,REPUBLICAN,2609
18025,OTHER,33
18027,DEMOCRAT,2573
18027,REPUBLICAN,7936
18027,OTHER,90
18029,DEMOCRAT,6596
18029,REPUBLICAN,14231
18029,OTHER,142
18031,DEMOCRAT,2621
18031,REPUBLICAN,7499
18031,OTHER,79
18033,DEMOCRAT,4810
18033,REPUBLICAN,10468
18033,OTHER,125
18035,DEMOCRAT,20436
18035,REPUBLICAN,27064
18035,OTHER,439
18037,DEMOCRAT,5210
18037,REPUBLICAN,11726
18037,OTHER,130
18039,DEMOCRAT,17966
18039,REPUBLICAN,42967
18039,OTHER,447
18041,DEMOCRAT,3626
18041,REPUBLICAN,5761
18041,OTHER,81
18043,DEMOCRAT,13857
18043,REPUBLICAN,19877
18043,OTHER,156
18045,DEMOCRAT,2477
18045,REPUBLICAN,5260
18045,OTHER,67
18047,DEMOCRAT,2925
18047,REPUBLICAN,6977
18047,OTHER,90
18049,DEMOCRAT,2607
18049,REPUBLICAN,6027
18049,OTHER,69
18051,DEMOCRAT,5378
18051,REPUBLICAN,9133
18051,OTHER,103
18053,DEMOCRAT,8509
18053,REPUBLICAN,18769
18053,OTHER,182
18055,DEMOCRAT,4606
18055,REPUBLICAN,8609
18055,OTHER,137
18057,DEMOCRAT,26388
18057,REPUBLICAN,77887
18057,OTHER,631
18059,DEMOCRAT,6912
18059,REPUBLICAN,20771
18059,OTHER,184
18061,DEMOCRAT,6171
18061,REPUBLICAN,11015
18061,OTHER,124
18063,DEMOCRAT,13548
18063,REPUBLICAN,38430
