fips,party,candidatevotes
12111,REPUBLICAN,70289
12111,OTHER,3677
12113,DEMOCRAT,18464
12113,REPUBLICAN,65339
12113,OTHER,3942
12115,DEMOCRAT,97870
12115,REPUBLICAN,124438
12115,OTHER,6755
12117,DEMOCRAT,105914
12117,REPUBLICAN,109443
12117,OTHER,9539
12119,DEMOCRAT,22638
12119,REPUBLICAN,52730
12119,OTHER,1297
12121,DEMOCRAT,3964
12121,REPUBLICAN,14287
12121,OTHER,443
12123,DEMOCRAT,2152
12123,REPUBLICAN,6930
12123,OTHER,208
12125,DEMOCRAT,1014
12125,REPUBLICAN,4568
12125,OTHER,112
12127,DEMOCRAT,109091
12127,REPUBLICAN,143007
12127,OTHER,8771
12129,DEMOCRAT,4348
12129,REPUBLICAN,10512
12129,OTHER,491
12131,DEMOCRAT,6876
12131,REPUBLICAN,25756
12131,OTHER,1005
12133,DEMOCRAT,2264
12133,REPUBLICAN,8637
12133,OTHER,255
13001,DEMOCRAT,1434
13001,REPUBLICAN,5494
13001,OTHER,84
13003,DEMOCRAT,697
13003,REPUBLICAN,1878
13003,OTHER,35
13005,DEMOCRAT,608
13005,REPUBLICAN,3364
13005,OTHER,48
13007,DEMOCRAT,650
13007,REPUBLICAN,775
13007,OTHER,15
13009,DEMOCRAT,7970
13009,REPUBLICAN,7697
13009,OTHER,449
13011,DEMOCRAT,684
13011,REPUBLICAN,6134
13011,OTHER,157
13013,DEMOCRAT,6580
13013,REPUBLICAN,21108
13013,OTHER,1372
13015,DEMOCRAT,8212
13015,REPUBLICAN,29911
13015,OTHER,1427
13017,DEMOCRAT,2101
13017,REPUBLICAN,3739
13017,OTHER,96
13019,DEMOCRAT,1047
13019,REPUBLICAN,5422
13019,OTHER,121
13021,DEMOCRAT,36787
13021,REPUBLICAN,24043
13021,OTHER,1766
13023,DEMOCRAT,1101
13023,REPUBLICAN,3719
13023,OTHER,154
13025,DEMOCRAT,619
13025,REPUBLICAN,5567
13025,OTHER,115
13027,DEMOCRAT,2528
13027,REPUBLICAN,3701
13027,OTHER,107
13029,DEMOCRAT,4014
13029,REPUBLICAN,10529
13029,OTHER,630
13031,DEMOCRAT,9261
13031,REPUBLICAN,15097
13031,OTHER,958
13033,DEMOCRAT,4731
13033,REPUBLICAN,4491
13033,OTHER,129
13035,DEMOCRAT,2566
13035,REPUBLICAN,6717
13035,OTHER,231
13037,DEMOCRAT,1179
13037,REPUBLICAN,830
13037,OTHER,16
13039,DEMOCRAT,5930
13039,REPUBLICAN,12310
13039,OTHER,661
13043,DEMOCRAT,1026
13043,REPUBLICAN,2664
13043,OTHER,73
13045,DEMOCRAT,12464
13045,REPUBLICAN,30029
13045,OTHER,1628
13047,DEMOCRAT,4771
13047,REPUBLICAN,20876
13047,OTHER,1110
13049,DEMOCRAT,1004
13049,REPUBLICAN,2951
13049,OTHER,61
13051,DEMOCRAT,62290
13051,REPUBLICAN,45688
13051,OTHER,4164
13053,DEMOCRAT,594
13053,REPUBLICAN,751
13053,OTHER,45
13055,DEMOCRAT,1613
13055,REPUBLICAN,6462
13055,OTHER,177
13057,DEMOCRAT,25231
13057,REPUBLICAN,80649
13057,OTHER,6163
13059,DEMOCRAT,29603
13059,REPUBLICAN,12717
13059,OTHER,2656
13061,DEMOCRAT,697
13061,REPUBLICAN,566
13061,OTHER,10
13063,DEMOCRAT,78220
13063,REPUBLICAN,12645
13063,OTHER,1994
13065,DEMOCRAT,686
13065,REPUBLICAN,1727
13065,OTHER,42
13067,DEMOCRAT,160121
13067,REPUBLICAN,152912
13067,OTHER,17786
13069,DEMOCRAT,4094
13069,REPUBLICAN,9588
13069,OTHER,233
13071,DEMOCRAT,3463
13071,REPUBLICAN,9898
13071,OTHER,263
13073,DEMOCRAT,18887
13073,REPUBLICAN,43085
13073,OTHER,2771
13075,DEMOCRAT,1753
13075,REPUBLICAN,4176
13075,OTHER,128
13077,DEMOCRAT,16583
13077,REPUBLICAN,42533
13077,OTHER,2629
13079,DEMOCRAT,1421
13079,REPUBLICAN,3635
13079,OTHER,120
13081,DEMOCRAT,2837
13081,REPUBLICAN,4549
13081,OTHER,126
13083,DEMOCRAT,965
13083,REPUBLICAN,5051
13083,OTHER,226
13085,DEMOCRAT,1448
13085,REPUBLICAN,9900
13085,OTHER,417
13087,DEMOCRAT,4124
13087,REPUBLICAN,6020
13087,OTHER,142
13089,DEMOCRAT,251370
13089,REPUBLICAN,51468
13089,OTHER,11919
13091,DEMOCRAT,1839
13091,REPUBLICAN,5021
13091,OTHER,149
13093,DEMOCRAT,1872
13093,REPUBLICAN,1951
13093,OTHER,36
13095,DEMOCRAT,23311
13095,REPUBLICAN,10232
13095,OTHER,544
13097,DEMOCRAT,31005
13097,REPUBLICAN,24817
13097,OTHER,1916
13099,DEMOCRAT,2168
13099,REPUBLICAN,2552
13099,OTHER,65
13101,DEMOCRAT,156
13101,REPUBLICAN,1007
13101,OTHER,19
13103,DEMOCRAT,4853
13103,REPUBLICAN,17874
13103,OTHER,731
13105,DEMOCRAT,2539
13105,REPUBLICAN,5292
13105,OTHER,156
13107,DEMOCRAT,2435
13107,REPUBLICAN,5335
13107,OTHER,90
13109,DEMOCRAT,1130
13109,REPUBLICAN,2404
13109,OTHER,79
13111,DEMOCRAT,1923
13111,REPUBLICAN,9632
13111,OTHER,257
13113,DEMOCRAT,23284
13113,REPUBLICAN,35048
13113,OTHER,2581
13115,DEMOCRAT,9159
13115,REPUBLICAN,24114
13115,OTHER,1335
13117,DEMOCRAT,23462
13117,REPUBLICAN,69851
13117,OTHER,4908
13119,DEMOCRAT,1243
13119,REPUBLICAN,7054
13119,OTHER,205
13121,DEMOCRAT,297051
13121,REPUBLICAN,117783
13121,OTHER,16557
13123,DEMOCRAT,1965
13123,REPUBLICAN,10477
13123,OTHER,331
13125,DEMOCRAT,138
13125,REPUBLICAN,1235
13125,OTHER,17
13127,DEMOCRAT,11775
13127,REPUBLICAN,21512
13127,OTHER,976
13129,DEMOCRAT,3181
13129,REPUBLICAN,15191
13129,OTHER,587
13131,DEMOCRAT,3013
13131,REPUBLICAN,6053
13131,OTHER,147
13133,DEMOCRAT,3199
13133,REPUBLICAN,5490
13133,OTHER,163
13135,DEMOCRAT,166153
13135,REPUBLICAN,146989
13135,OTHER,15189
13137,DEMOCRAT,2483
13137,REPUBLICAN,13190
13137,OTHER,570
13139,DEMOCRAT,16180
13139,REPUBLICAN,51733
13139,OTHER,2781
13141,DEMOCRAT,2701
13141,REPUBLICAN,843
13141,OTHER,36
13143,DEMOCRAT,1475
13143,REPUBLICAN,9585
13143,OTHER,297
13145,DEMOCRAT,4086
13145,REPUBLICAN,11936
13145,OTHER,480
13147,DEMOCRAT,2585
13147,REPUBLICAN,7286
13147,OTHER,246
13149,DEMOCRAT,743
13149,REPUBLICAN,3370
13149,OTHER,110
13151,DEMOCRAT,50057
13151,REPUBLICAN,45724
13151,OTHER,2985
13153,DEMOCRAT,22553
13153,REPUBLICAN,35430
13153,OTHER,2096
13155,DEMOCRAT,891
13155,REPUBLICAN,2716
13155,OTHER,63
13157,DEMOCRAT,4491
13157,REPUBLICAN,21784
13157,OTHER,915
13159,DEMOCRAT,1544
13159,REPUBLICAN,4360
13159,OTHER,141
13161,DEMOCRAT,901
13161,REPUBLICAN,4104
13161,OTHER,91
13163,DEMOCRAT,3821
13163,REPUBLICAN,3063
13163,OTHER,84
13165,DEMOCRAT,1123
13165,REPUBLICAN,1895
13165,OTHER,38
13167,DEMOCRAT,1136
13167,REPUBLICAN,2519
13167,OTHER,31
13169,DEMOCRAT,3961
13169,REPUBLICAN,8305
13169,OTHER,285
13171,DEMOCRAT,2270
13171,REPUBLICAN,5190
13171,OTHER,152
13173,DEMOCRAT,806
13173,REPUBLICAN,1984
13173,OTHER,81
13175,DEMOCRAT,6752
13175,REPUBLICAN,12411
13175,OTHER,367
13177,DEMOCRAT,3170
13177,REPUBLICAN,10646
13177,OTHER,327
13179,DEMOCRAT,9556
13179,REPUBLICAN,6134
13179,OTHER,453
13181,DEMOCRAT,1273
13181,REPUBLICAN,2759
13181,OTHER,70
13183,DEMOCRAT,1360
13183,REPUBLICAN,2626
13183,OTHER,131
13185,DEMOCRAT,15064
13185,REPUBLICAN,21635
13185,OTHER,1106
13187,DEMOCRAT,2220
13187,REPUBLICAN,9619
13187,OTHER,586
13189,DEMOCRAT,3699
13189,REPUBLICAN,5432
13189,OTHER,137
13191,DEMOCRAT,2303
13191,REPUBLICAN,3487
13191,OTHER,113
13193,DEMOCRAT,2705
13193,REPUBLICAN,1540
13193,OTHER,42
13195,DEMOCRAT,2425
13195,REPUBLICAN,9201
13195,OTHER,372
13197,DEMOCRAT,1213
13197,REPUBLICAN,1921
13197,OTHER,56
13199,DEMOCRAT,3804
13199,REPUBLICAN,5222
13199,OTHER,191
13201,DEMOCRAT,623
13201,REPUBLICAN,1891
13201,OTHER,30
13205,DEMOCRAT,3493
13205,REPUBLICAN,4279
13205,OTHER,108
13207,DEMOCRAT,3571
13207,REPUBLICAN,8832
13207,OTHER,284
13209,DEMOCRAT,847
13209,REPUBLICAN,2670
13209,OTHER,59
13211,DEMOCRAT,2663
13211,REPUBLICAN,6559
13211,OTHER,253
13213,DEMOCRAT,1800
13213,REPUBLICAN,10341
13213,OTHER,317
13215,DEMOCRAT,39851
13215,REPUBLICAN,26976
13215,OTHER,2205
13217,DEMOCRAT,21943
13217,REPUBLICAN,20913
13217,OTHER,1131
13219,DEMOCRAT,5581
13219,REPUBLICAN,13425
13219,OTHER,1143
13221,DEMOCRAT,1831
13221,REPUBLICAN,4625
13221,OTHER,218
13223,DEMOCRAT,18025
13223,REPUBLICAN,44662
13223,OTHER,2203
13225,DEMOCRAT,5100
13225,REPUBLICAN,5413
13225,OTHER,239
13227,DEMOCRAT,1979
13227,REPUBLICAN,11651
13227,OTHER,408
13229,DEMOCRAT,903
13229,REPUBLICAN,6302
13229,OTHER,106
13231,DEMOCRAT,1240
13231,REPUBLICAN,7278
13231,OTHER,207
13233,DEMOCRAT,2867
13233,REPUBLICAN,11014
13233,OTHER,334
13235,DEMOCRAT,1104
13235,REPUBLICAN,2437
13235,OTHER,64
13237,DEMOCRAT,2758
13237,REPUBLICAN,6544
13237,OTHER,186
13239,DEMOCRAT,461
13239,REPUBLICAN,575
13239,OTHER,8
13241,DEMOCRAT,1444
13241,REPUBLICAN,6287
13241,OTHER,261
13243,DEMOCRAT,1598
13243,REPUBLICAN,1271
13243,OTHER,30
13245,DEMOCRAT,48814
13245,REPUBLICAN,24461
13245,OTHER,2240
13247,DEMOCRAT,23255
13247,REPUBLICAN,13478
13247,OTHER,1136
13249,DEMOCRAT,401
13249,REPUBLICAN,1472
13249,OTHER,36
13251,DEMOCRAT,2300
13251,REPUBLICAN,3305
13251,OTHER,110
13253,DEMOCRAT,1189
13253,REPUBLICAN,2345
13253,OTHER,54
13255,DEMOCRAT,9357
13255,REPUBLICAN,15646
13255,OTHER,701
13257,DEMOCRAT,1837
13257,REPUBLICAN,7686
13257,OTHER,292
13259,DEMOCRAT,1222
13259,REPUBLICAN,805
13259,OTHER,31
13261,DEMOCRAT,5520
13261,REPUBLICAN,5276
13261,OTHER,178
13263,DEMOCRAT,2002
13263,REPUBLICAN,1196
13263,OTHER,48
13265,DEMOCRAT,545
13265,REPUBLICAN,349
13265,OTHER,3
13267,DEMOCRAT,1681
13267,REPUBLICAN,5096
13267,OTHER,126
13269,DEMOCRAT,1296
13269,REPUBLICAN,2064
13269,OTHER,48
13271,DEMOCRAT,1313
13271,REPUBLICAN,2450
13271,OTHER,33
13273,DEMOCRAT,2267
13273,REPUBLICAN,1874
13273,OTHER,48
13275,DEMOCRAT,7142
13275,REPUBLICAN,11228
13275,OTHER,432
13277,DEMOCRAT,4347
13277,REPUBLICAN,9584
13277,OTHER,288
13279,DEMOCRAT,2338
13279,REPUBLICAN,6615
13279,OTHER,185
13281,DEMOCRAT,1210
13281,REPUBLICAN,5383
13281,OTHER,171
13283,DEMOCRAT,862
13283,REPUBLICAN,1809
13283,OTHER,32
13285,DEMOCRAT,9713
13285,REPUBLICAN,15750
13285,OTHER,648
13287,DEMOCRAT,1246
13287,REPUBLICAN,2095
13287,OTHER,57
13289,DEMOCRAT,1971
13289,REPUBLICAN,2035
13289,OTHER,53
13291,DEMOCRAT,1963
13291,REPUBLICAN,9852
13291,OTHER,248
13293,DEMOCRAT,3475
13293,REPUBLICAN,7292
13293,OTHER,167
13295,DEMOCRAT,4215
13295,REPUBLICAN,18950
13295,OTHER,791
13297,DEMOCRAT,8292
13297,REPUBLICAN,31125
13297,OTHER,1281
13299,DEMOCRAT,3440
13299,REPUBLICAN,8513
13299,OTHER,231
13301,DEMOCRAT,1314
13301,REPUBLICAN,991
13301,OTHER,29
13303,DEMOCRAT,4200
13303,REPUBLICAN,4149
13303,OTHER,112
13305,DEMOCRAT,2041
13305,REPUBLICAN,8153
13305,OTHER,219
13307,DEMOCRAT,473
13307,REPUBLICAN,630
13307,OTHER,13
13309,DEMOCRAT,646
13309,REPUBLICAN,1421
13309,OTHER,35
13311,DEMOCRAT,1674
13311,REPUBLICAN,9761
13311,OTHER,388
13313,DEMOCRAT,7937
13313,REPUBLICAN,21537
13313,OTHER,1184
13315,DEMOCRAT,852
13315,REPUBLICAN,2096
13315,OTHER,28
13317,DEMOCRAT,1848
13317,REPUBLICAN,2572
13317,OTHER,66
13319,DEMOCRAT,1894
13319,REPUBLICAN,2333
13319,OTHER,60
13321,DEMOCRAT,2020
13321,REPUBLICAN,6152
13321,OTHER,123
15001,DEMOCRAT,41259
15001,REPUBLICAN,17501
15001,OTHER,6107
15003,DEMOCRAT,175696
15003,REPUBLICAN,90326
15003,OTHER,19768
15007,DEMOCRAT,16456
15007,REPUBLICAN,7574
15007,OTHER,2305
15009,DEMOCRAT,33480
15009,REPUBLICAN,13446
15009,OTHER,5019
16001,DEMOCRAT,75677
16001,REPUBLICAN,93752
16001,OTHER,26240
16003,DEMOCRAT,415
16003,REPUBLICAN,1556
16003,OTHER,212
16005,DEMOCRAT,10342
16005,REPUBLICAN,17180
16005,OTHER,5894
16007,DEMOCRAT,255
16007,REPUBLICAN,2203
16007,OTHER,470
16009,DEMOCRAT,770
16009,REPUBLICAN,3103
16009,OTHER,312
16011,DEMOCRAT,2924
16011,REPUBLICAN,10907
16011,OTHER,2794
16013,DEMOCRAT,6416
16013,REPUBLICAN,3340
16013,OTHER,968
16015,DEMOCRAT,777
16015,REPUBLICAN,2673
16015,OTHER,364
16017,DEMOCRAT,5819
16017,REPUBLICAN,13343
16017,OTHER,1781
16019,DEMOCRAT,8930
16019,REPUBLICAN,26699
16019,OTHER,8592
16021,DEMOCRAT,933
16021,REPUBLICAN,3789
16021,OTHER,441
16023,DEMOCRAT,160
16023,REPUBLICAN,914
16023,OTHER,156
16025,DEMOCRAT,110
16025,REPUBLICAN,410
16025,OTHER,70
16027,DEMOCRAT,16883
16027,REPUBLICAN,47222
16027,OTHER,8680
16029,DEMOCRAT,271
16029,REPUBLICAN,2275
16029,OTHER,489
16031,DEMOCRAT,1036
16031,REPUBLICAN,5949
16031,OTHER,1193
16033,DEMOCRAT,44
16033,REPUBLICAN,203
16033,OTHER,36
16035,DEMOCRAT,704
16035,REPUBLICAN,2852
16035,OTHER,245
16037,DEMOCRAT,427
16037,REPUBLICAN,1777
16037,OTHER,210
16039,DEMOCRAT,1814
16039,REPUBLICAN,5816
16039,OTHER,892
16041,DEMOCRAT,385
16041,REPUBLICAN,3901
16041,OTHER,1213
16043,DEMOCRAT,651
16043,REPUBLICAN,4090
16043,OTHER,974
16045,DEMOCRAT,1229
16045,REPUBLICAN,5980
16045,OTHER,745
16047,DEMOCRAT,930
16047,REPUBLICAN,3743
16047,OTHER,518
16049,DEMOCRAT,1196
16049,REPUBLICAN,6441
16049,OTHER,596
16051,DEMOCRAT,976
16051,REPUBLICAN,8436
16051,OTHER,2063
16053,DEMOCRAT,1329
16053,REPUBLICAN,4644
16053,OTHER,778
16055,DEMOCRAT,16264
16055,REPUBLICAN,44449
16055,OTHER,5597
16057,DEMOCRAT,8093
16057,REPUBLICAN,7265
16057,OTHER,2815
16059,DEMOCRAT,733
16059,REPUBLICAN,3011
16059,OTHER,352
16061,DEMOCRAT,270
16061,REPUBLICAN,1202
16061,OTHER,118
16063,DEMOCRAT,360
16063,REPUBLICAN,1184
16063,OTHER,204
16065,DEMOCRAT,1201
16065,REPUBLICAN,8941
16065,OTHER,5546
16067,DEMOCRAT,1167
16067,REPUBLICAN,4887
16067,OTHER,817
16069,DEMOCRAT,4828
16069,REPUBLICAN,10699
16069,OTHER,1674
16071,DEMOCRAT,184
16071,REPUBLICAN,1531
16071,OTHER,353
16073,DEMOCRAT,591
16073,REPUBLICAN,3052
16073,OTHER,282
16075,DEMOCRAT,1507
16075,REPUBLICAN,6489
16075,OTHER,708
16077,DEMOCRAT,699
16077,REPUBLICAN,1666
16077,OTHER,393
16079,DEMOCRAT,1384
16079,REPUBLICAN,3297
16079,OTHER,439
16081,DEMOCRAT,2159
16081,REPUBLICAN,2167
16081,OTHER,650
16083,DEMOCRAT,6233
16083,REPUBLICAN,19828
16083,OTHER,3813
16085,DEMOCRAT,1913
16085,REPUBLICAN,2906
16085,OTHER,530
16087,DEMOCRAT,776
16087,REPUBLICAN,3283
16087,OTHER,396
17001,DEMOCRAT,7676
17001,REPUBLICAN,22790
17001,OTHER,1485
17003,DEMOCRAT,1262
17003,REPUBLICAN,1496
17003,OTHER,88
17005,DEMOCRAT,2068
17005,REPUBLICAN,4888
17005,OTHER,574
17007,DEMOCRAT,8986
17007,REPUBLICAN,12282
17007,OTHER,1733
17009,DEMOCRAT,476
17009,REPUBLICAN,1796
17009,OTHER,107
17011,DEMOCRAT,6029
17011,REPUBLICAN,9281
17011,OTHER,1261
17013,DEMOCRAT,739
17013,REPUBLICAN,1721
17013,OTHER,111
17015,DEMOCRAT,2447
17015,REPUBLICAN,4434
17015,OTHER,564
17017,DEMOCRAT,1621
17017,REPUBLICAN,3216
17017,OTHER,287
17019,DEMOCRAT,50137
17019,REPUBLICAN,33368
17019,OTHER,8123
17021,DEMOCRAT,3992
17021,REPUBLICAN,10543
17021,OTHER,924
17023,DEMOCRAT,1877
17023,REPUBLICAN,5622
17023,OTHER,429
17025,DEMOCRAT,1020
17025,REPUBLICAN,5021
17025,OTHER,309
17027,DEMOCRAT,3945
17027,REPUBLICAN,12412
17027,OTHER,1062
17029,DEMOCRAT,7309
17029,REPUBLICAN,13003
17029,OTHER,1551
17031,DEMOCRAT,1611946
17031,REPUBLICAN,453287
17031,OTHER,93382
17033,DEMOCRAT,1992
17033,REPUBLICAN,6277
17033,OTHER,459
17035,DEMOCRAT,1031
17035,REPUBLICAN,4206
17035,OTHER,330
17037,DEMOCRAT,20466
17037,REPUBLICAN,19091
17037,OTHER,4043
17039,DEMOCRAT,1910
17039,REPUBLICAN,5077
17039,OTHER,556
17041,DEMOCRAT,1949
17041,REPUBLICAN,5698
17041,OTHER,522
17043,DEMOCRAT,228622
17043,REPUBLICAN,166415
17043,OTHER,33732
17045,DEMOCRAT,1793
17045,REPUBLICAN,5645
17045,OTHER,435
17047,DEMOCRAT,434
17047,REPUBLICAN,2778
17047,OTHER,135
17049,DEMOCRAT,3083
17049,REPUBLICAN,13635
17049,OTHER,891
17051,DEMOCRAT,1819
17051,REPUBLICAN,7372
17051,OTHER,394
17053,DEMOCRAT,1414
17053,REPUBLICAN,4480
17053,OTHER,502
17055,DEMOCRAT,4727
17055,REPUBLICAN,13116
17055,OTHER,868
17057,DEMOCRAT,6133
17057,REPUBLICAN,8492
17057,OTHER,1172
17059,DEMOCRAT,657
17059,REPUBLICAN,1942
17059,OTHER,108
17061,DEMOCRAT,1205
17061,REPUBLICAN,4145
17061,OTHER,235
17063,DEMOCRAT,8065
17063,REPUBLICAN,13454
17063,OTHER,1718
17065,DEMOCRAT,802
17065,REPUBLICAN,3206
17065,OTHER,158
17067,DEMOCRAT,2139
17067,REPUBLICAN,6430
17067,OTHER,552
17069,DEMOCRAT,420
17069,REPUBLICAN,1653
17069,OTHER,75
17071,DEMOCRAT,1155
17071,REPUBLICAN,2155
17071,OTHER,208
17073,DEMOCRAT,8871
17073,REPUBLICAN,13985
17073,OTHER,1787
17075,DEMOCRAT,2504
17075,REPUBLICAN,9750
17075,OTHER,810
17077,DEMOCRAT,11634
17077,REPUBLICAN,10843
17077,OTHER,2140
17079,DEMOCRAT,924
17079,REPUBLICAN,3975
17079,OTHER,237
17081,DEMOCRAT,4425
17081,REPUBLICAN,11695
17081,OTHER,879
17083,DEMOCRAT,2679
17083,REPUBLICAN,7748
17083,OTHER,564
17085,DEMOCRAT,4462
17085,REPUBLICAN,6121
17085,OTHER,751
17087,DEMOCRAT,1142
17087,REPUBLICAN,4649
17087,OTHER,298
17089,DEMOCRAT,103665
17089,REPUBLICAN,82734
17089,OTHER,12915
17091,DEMOCRAT,18971
17091,REPUBLICAN,25129
17091,OTHER,3205
17093,DEMOCRAT,24884
17093,REPUBLICAN,24961
17093,OTHER,3602
17095,DEMOCRAT,10083
17095,REPUBLICAN,10737
17095,OTHER,1423
17097,DEMOCRAT,171095
17097,REPUBLICAN,109767
17097,OTHER,22658
17099,DEMOCRAT,19543
17099,REPUBLICAN,26689
17099,OTHER,3511
17101,DEMOCRAT,1290
17101,REPUBLICAN,4521
17101,OTHER,283
17103,DEMOCRAT,5528
17103,REPUBLICAN,8612
17103,OTHER,1349
17105,DEMOCRAT,4023
17105,REPUBLICAN,10208
17105,OTHER,1038
17107,DEMOCRAT,3313
17107,REPUBLICAN,8181
17107,OTHER,907
17109,DEMOCRAT,5288
17109,REPUBLICAN,6795
17109,OTHER,1009
17111,DEMOCRAT,60803
17111,REPUBLICAN,71612
17111,OTHER,9335
17113,DEMOCRAT,36196
17113,REPUBLICAN,37237
17113,OTHER,6402
17115,DEMOCRAT,18343
17115,REPUBLICAN,26866
17115,OTHER,2851
17117,DEMOCRAT,6689
17117,REPUBLICAN,14322
17117,OTHER,1349
17119,DEMOCRAT,50587
17119,REPUBLICAN,70490
17119,OTHER,9102
17121,DEMOCRAT,4369
17121,REPUBLICAN,11859
17121,OTHER,846
17123,DEMOCRAT,1789
17123,REPUBLICAN,3785
17123,OTHER,410
17125,DEMOCRAT,2014
17125,REPUBLICAN,4058
17125,OTHER,414
17127,DEMOCRAT,1558
17127,REPUBLICAN,4846
17127,OTHER,279
17129,DEMOCRAT,1817
17129,REPUBLICAN,4231
17129,OTHER,467
17131,DEMOCRAT,3071
17131,REPUBLICAN,4807
17131,OTHER,647
17133,DEMOCRAT,5535
17133,REPUBLICAN,12629
17133,OTHER,1190
17135,DEMOCRAT,3504
17135,REPUBLICAN,8630
17135,OTHER,844
17137,DEMOCRAT,4696
17137,REPUBLICAN,9076
17137,OTHER,1028
17139,DEMOCRAT,1481
17139,REPUBLICAN,4455
17139,OTHER,347
17141,DEMOCRAT,8050
17141,REPUBLICAN,14352
17141,OTHER,1791
17143,DEMOCRAT,38060
17143,REPUBLICAN,35633
17143,OTHER,4810
17145,DEMOCRAT,2462
17145,REPUBLICAN,6855
17145,OTHER,536
17147,DEMOCRAT,2645
17147,REPUBLICAN,5634
17147,OTHER,729
17149,DEMOCRAT,1413
17149,REPUBLICAN,5754
17149,OTHER,363
17151,DEMOCRAT,375
17151,REPUBLICAN,1678
17151,OTHER,89
17153,DEMOCRAT,962
17153,REPUBLICAN,1675
17153,OTHER,98
17155,DEMOCRAT,1147
17155,REPUBLICAN,1767
17155,OTHER,197
17157,DEMOCRAT,3439
17157,REPUBLICAN,10023
17157,OTHER,732
17159,DEMOCRAT,1584
17159,REPUBLICAN,5739
17159,OTHER,361
17161,DEMOCRAT,32298
17161,REPUBLICAN,26998
17161,OTHER,4698
17163,DEMOCRAT,60756
17163,REPUBLICAN,53857
17163,OTHER,5967
17165,DEMOCRAT,2572
17165,REPUBLICAN,8276
17165,OTHER,536
17167,DEMOCRAT,40907
17167,REPUBLICAN,49944
17167,OTHER,7522
17169,DEMOCRAT,1075
17169,REPUBLICAN,2524
17169,OTHER,229
17171,DEMOCRAT,535
17171,REPUBLICAN,1966
17171,OTHER,107
17173,DEMOCRAT,2288
17173,REPUBLICAN,8229
17173,OTHER,493
17175,DEMOCRAT,751
17175,REPUBLICAN,1778
17175,OTHER,214
17177,DEMOCRAT,7768
17177,REPUBLICAN,11083
17177,OTHER,1492
17179,DEMOCRAT,20685
17179,REPUBLICAN,38707
17179,OTHER,5008
17181,DEMOCRAT,2402
17181,REPUBLICAN,5790
17181,OTHER,345
17183,DEMOCRAT,10039
17183,REPUBLICAN,19087
17183,OTHER,1444
17185,DEMOCRAT,1151
17185,REPUBLICAN,4047
17185,OTHER,266
17187,DEMOCRAT,2987
17187,REPUBLICAN,4275
17187,OTHER,545
17189,DEMOCRAT,1448
17189,REPUBLICAN,5571
17189,OTHER,408
17191,DEMOCRAT,1048
17191,REPUBLICAN,6967
17191,OTHER,246
17193,DEMOCRAT,1412
17193,REPUBLICAN,5640
17193,OTHER,283
17195,DEMOCRAT,11035
17195,REPUBLICAN,12615
17195,OTHER,1932
17197,DEMOCRAT,151927
17197,REPUBLICAN,132720
17197,OTHER,16257
17199,DEMOCRAT,8581
17199,REPUBLICAN,21570
17199,OTHER,1701
17201,DEMOCRAT,55713
17201,REPUBLICAN,55624
17201,OTHER,7039
17203,DEMOCRAT,5092
17203,REPUBLICAN,13207
17203,OTHER,1565
18001,DEMOCRAT,2805
18001,REPUBLICAN,9648
18001,OTHER,637
18003,DEMOCRAT,55382
18003,REPUBLICAN,83930
18003,OTHER,7825
18005,DEMOCRAT,9841
18005,REPUBLICAN,20640
18005,OTHER,2009
18007,DEMOCRAT,860
18007,REPUBLICAN,2579
18007,OTHER,227
18009,DEMOCRAT,1243
18009,REPUBLICAN,3350
18009,OTHER,246
18011,DEMOCRAT,10181
18011,REPUBLICAN,19654
18011,OTHER,2343
18013,DEMOCRAT,2518
18013,REPUBLICAN,5016
18013,OTHER,411
18015,DEMOCRAT,1892
18015,REPUBLICAN,6273
18015,OTHER,478
18017,DEMOCRAT,3759
18017,REPUBLICAN,9701
18017,OTHER,749
18019,DEMOCRAT,18808
18019,REPUBLICAN,30035
18019,OTHER,2304
18021,DEMOCRAT,2306
18021,REPUBLICAN,8531
18021,OTHER,445
18023,DEMOCRAT,2819
18023,REPUBLICAN,8531
18023,OTHER,586
18025,DEMOCRAT,1323
18025,REPUBLICAN,3015
18025,OTHER,255
18027,DEMOCRAT,1800
18027,REPUBLICAN,8545
18027,OTHER,423
18029,DEMOCRAT,4883
18029,REPUBLICAN,18113
18029,OTHER,991
18031,DEMOCRAT,2121
18031,REPUBLICAN,8490
18031,OTHER,516
18033,DEMOCRAT,3942
18033,REPUBLICAN,12054
18033,OTHER,906
18035,DEMOCRAT,18153
18035,REPUBLICAN,24263
18035,OTHER,2707
18037,DEMOCRAT,5389
18037,REPUBLICAN,13365
18037,OTHER,1230
18039,DEMOCRAT,20740
18039,REPUBLICAN,41867
18039,OTHER,3023
18041,DEMOCRAT,2252
18041,REPUBLICAN,6839
18041,OTHER,439
18043,DEMOCRAT,13945
18043,REPUBLICAN,21432
18043,OTHER,2048
18045,DEMOCRAT,1476
18045,REPUBLICAN,5662
18045,OTHER,354
18047,DEMOCRAT,1969
18047,REPUBLICAN,8669
18047,OTHER,375
18049,DEMOCRAT,1960
18049,REPUBLICAN,6010
18049,OTHER,404
18051,DEMOCRAT,3721
18051,REPUBLICAN,11081
18051,OTHER,682
18053,DEMOCRAT,7010
18053,REPUBLICAN,17008
18053,OTHER,1294
18055,DEMOCRAT,2929
18055,REPUBLICAN,10277
18055,OTHER,595
