fips,party,data
42045,REPUBLICAN,118532
42047,DEMOCRAT,4522
42047,LIBERTARIAN,244
42047,REPUBLICAN,12140
42049,DEMOCRAT,68286
42049,LIBERTARIAN,1928
42049,REPUBLICAN,66869
42051,DEMOCRAT,20444
42051,LIBERTARIAN,468
42051,REPUBLICAN,41227
42053,DEMOCRAT,728
42053,LIBERTARIAN,36
42053,REPUBLICAN,1882
42055,DEMOCRAT,22422
42055,LIBERTARIAN,1116
42055,REPUBLICAN,57245
42057,DEMOCRAT,1085
42057,LIBERTARIAN,68
42057,REPUBLICAN,6824
42059,DEMOCRAT,4911
42059,LIBERTARIAN,179
42059,REPUBLICAN,12579
42061,DEMOCRAT,5445
42061,LIBERTARIAN,286
42061,REPUBLICAN,17061
42063,DEMOCRAT,12634
42063,LIBERTARIAN,475
42063,REPUBLICAN,28089
42065,DEMOCRAT,4527
42065,LIBERTARIAN,337
42065,REPUBLICAN,17960
42067,DEMOCRAT,2253
42067,LIBERTARIAN,141
42067,REPUBLICAN,9649
42069,DEMOCRAT,61991
42069,LIBERTARIAN,1085
42069,REPUBLICAN,52334
42071,DEMOCRAT,115847
42071,LIBERTARIAN,4183
42071,REPUBLICAN,160209
42073,DEMOCRAT,15978
42073,LIBERTARIAN,501
42073,REPUBLICAN,29597
42075,DEMOCRAT,23932
42075,LIBERTARIAN,989
42075,REPUBLICAN,46731
42077,DEMOCRAT,98288
42077,LIBERTARIAN,2166
42077,REPUBLICAN,84259
42079,DEMOCRAT,64873
42079,LIBERTARIAN,1519
42079,REPUBLICAN,86929
42081,DEMOCRAT,16971
42081,LIBERTARIAN,821
42081,REPUBLICAN,41462
42083,DEMOCRAT,5098
42083,LIBERTARIAN,285
42083,REPUBLICAN,14083
42085,DEMOCRAT,21067
42085,LIBERTARIAN,744
42085,REPUBLICAN,36143
42087,DEMOCRAT,4603
42087,LIBERTARIAN,229
42087,REPUBLICAN,16670
42089,DEMOCRAT,44060
42089,LIBERTARIAN,1043
42089,REPUBLICAN,38726
42091,DEMOCRAT,319511
42091,LIBERTARIAN,5186
42091,REPUBLICAN,185460
42093,DEMOCRAT,3771
42093,LIBERTARIAN,156
42093,REPUBLICAN,5844
42095,DEMOCRAT,85087
42095,LIBERTARIAN,2001
42095,REPUBLICAN,83854
42097,DEMOCRAT,12677
42097,LIBERTARIAN,654
42097,REPUBLICAN,28952
42099,DEMOCRAT,5950
42099,LIBERTARIAN,409
42099,REPUBLICAN,18293
42101,DEMOCRAT,603790
42101,LIBERTARIAN,4847
42101,REPUBLICAN,132740
42103,DEMOCRAT,13019
42103,LIBERTARIAN,322
42103,REPUBLICAN,19213
42105,DEMOCRAT,1726
42105,LIBERTARIAN,99
42105,REPUBLICAN,7239
42107,DEMOCRAT,20727
42107,LIBERTARIAN,1005
42107,REPUBLICAN,48871
42109,DEMOCRAT,4910
42109,LIBERTARIAN,247
42109,REPUBLICAN,13983
42111,DEMOCRAT,8654
42111,LIBERTARIAN,423
42111,REPUBLICAN,31466
42113,DEMOCRAT,921
42113,LIBERTARIAN,55
42113,REPUBLICAN,2619
42115,DEMOCRAT,6236
42115,LIBERTARIAN,309
42115,REPUBLICAN,15207
42117,DEMOCRAT,4955
42117,LIBERTARIAN,378
42117,REPUBLICAN,15742
42119,DEMOCRAT,7475
42119,LIBERTARIAN,284
42119,REPUBLICAN,12356
42121,DEMOCRAT,7585
42121,LIBERTARIAN,374
42121,REPUBLICAN,18569
42123,DEMOCRAT,6066
42123,LIBERTARIAN,347
42123,REPUBLICAN,14237
42125,DEMOCRAT,45088
42125,LIBERTARIAN,1310
42125,REPUBLICAN,72080
42127,DEMOCRAT,9191
42127,LIBERTARIAN,261
42127,REPUBLICAN,18637
42129,DEMOCRAT,72129
42129,LIBERTARIAN,2350
42129,REPUBLICAN,130218
42131,DEMOCRAT,4704
42131,LIBERTARIAN,218
42131,REPUBLICAN,9936
42133,DEMOCRAT,88114
42133,LIBERTARIAN,3624
42133,REPUBLICAN,146733
44001,DEMOCRAT,18050
44001,LIBERTARIAN,326
44001,OTHER,294
44001,REPUBLICAN,9745
44003,DEMOCRAT,49113
44003,LIBERTARIAN,1065
44003,OTHER,914
44003,REPUBLICAN,42001
44005,DEMOCRAT,29486
44005,LIBERTARIAN,504
44005,OTHER,436
44005,REPUBLICAN,15722
44007,DEMOCRAT,165012
44007,LIBERTARIAN,2291
44007,OTHER,2813
44007,REPUBLICAN,102551
44009,DEMOCRAT,44549
44009,LIBERTARIAN,861
44009,OTHER,832
44009,REPUBLICAN,29818
NA,DEMOCRAT,1276
NA,LIBERTARIAN,6
NA,OTHER,7
NA,REPUBLICAN,85
48001,DEMOCRAT,3955
48001,GREEN,22
48001,LIBERTARIAN,134
48001,OTHER,6
48001,REPUBLICAN,15110
48003,DEMOCRAT,850
48003,GREEN,10
48003,LIBERTARIAN,60
48003,OTHER,0
48003,REPUBLICAN,4943
48005,DEMOCRAT,9143
48005,GREEN,75
48005,LIBERTARIAN,274
48005,OTHER,6
48005,REPUBLICAN,25076
48007,DEMOCRAT,2916
48007,GREEN,31
48007,LIBERTARIAN,103
48007,OTHER,1
48007,REPUBLICAN,9239
48009,DEMOCRAT,446
48009,GREEN,4
48009,LIBERTARIAN,45
48009,OTHER,1
48009,REPUBLICAN,4300
48011,DEMOCRAT,75
48011,GREEN,0
48011,LIBERTARIAN,2
48011,OTHER,0
48011,REPUBLICAN,1035
48013,DEMOCRAT,5876
48013,GREEN,58
48013,LIBERTARIAN,143
48013,OTHER,2
48013,REPUBLICAN,12039
48015,DEMOCRAT,2951
48015,GREEN,33
48015,LIBERTARIAN,123
48015,OTHER,0
48015,REPUBLICAN,11447
48017,DEMOCRAT,409
48017,GREEN,2
48017,LIBERTARIAN,14
48017,OTHER,1
48017,REPUBLICAN,1434
48019,DEMOCRAT,2505
48019,GREEN,30
48019,LIBERTARIAN,120
48019,OTHER,3
48019,REPUBLICAN,10057
48021,DEMOCRAT,15474
48021,GREEN,128
48021,LIBERTARIAN,531
48021,OTHER,16
48021,REPUBLICAN,20516
48023,DEMOCRAT,183
48023,GREEN,1
48023,LIBERTARIAN,22
48023,OTHER,2
48023,REPUBLICAN,1494
48025,DEMOCRAT,3288
48025,GREEN,27
48025,LIBERTARIAN,93
48025,OTHER,6
48025,REPUBLICAN,6006
48027,DEMOCRAT,57014
48027,GREEN,440
48027,LIBERTARIAN,1980
48027,OTHER,48
48027,REPUBLICAN,67893
48029,DEMOCRAT,448452
48029,GREEN,2798
48029,LIBERTARIAN,8837
48029,OTHER,2113
48029,REPUBLICAN,308618
48031,DEMOCRAT,1911
48031,GREEN,15
48031,LIBERTARIAN,72
48031,OTHER,0
48031,REPUBLICAN,5443
48033,DEMOCRAT,16
48033,GREEN,1
48033,LIBERTARIAN,2
48033,OTHER,0
48033,REPUBLICAN,397
48035,DEMOCRAT,1561
48035,GREEN,13
48035,LIBERTARIAN,83
48035,OTHER,0
48035,REPUBLICAN,7469
48037,DEMOCRAT,10747
48037,GREEN,91
48037,LIBERTARIAN,300
48037,OTHER,7
48037,REPUBLICAN,27116
48039,DEMOCRAT,62228
48039,GREEN,417
48039,LIBERTARIAN,1860
48039,OTHER,46
48039,REPUBLICAN,90433
48041,DEMOCRAT,35349
48041,GREEN,252
48041,LIBERTARIAN,1812
48041,OTHER,118
48041,REPUBLICAN,47530
48043,DEMOCRAT,2258
48043,GREEN,14
48043,LIBERTARIAN,89
48043,OTHER,0
48043,REPUBLICAN,2461
48045,DEMOCRAT,78
48045,GREEN,1
48045,LIBERTARIAN,7
48045,OTHER,0
48045,REPUBLICAN,639
48047,DEMOCRAT,1470
48047,GREEN,6
48047,LIBERTARIAN,10
48047,OTHER,0
48047,REPUBLICAN,998
48049,DEMOCRAT,2107
48049,GREEN,24
48049,LIBERTARIAN,134
48049,OTHER,6
48049,REPUBLICAN,13698
48051,DEMOCRAT,1788
48051,GREEN,15
48051,LIBERTARIAN,63
48051,OTHER,0
48051,REPUBLICAN,6743
48053,DEMOCRAT,5639
48053,GREEN,34
48053,LIBERTARIAN,268
48053,OTHER,9
48053,REPUBLICAN,18767
48055,DEMOCRAT,6672
48055,GREEN,47
48055,LIBERTARIAN,190
48055,OTHER,33
48055,REPUBLICAN,8031
48057,DEMOCRAT,2148
48057,GREEN,6
48057,LIBERTARIAN,61
48057,OTHER,0
48057,REPUBLICAN,5641
48059,DEMOCRAT,734
48059,GREEN,15
48059,LIBERTARIAN,71
48059,OTHER,0
48059,REPUBLICAN,6012
48061,DEMOCRAT,64063
48061,GREEN,336
48061,LIBERTARIAN,728
48061,OTHER,15
48061,REPUBLICAN,49032
48063,DEMOCRAT,1394
48063,GREEN,7
48063,LIBERTARIAN,31
48063,OTHER,2
48063,REPUBLICAN,3626
48065,DEMOCRAT,297
48065,GREEN,3
48065,LIBERTARIAN,37
48065,OTHER,6
48065,REPUBLICAN,2779
48067,DEMOCRAT,2795
48067,GREEN,17
48067,LIBERTARIAN,79
48067,OTHER,3
48067,REPUBLICAN,11033
48069,DEMOCRAT,466
48069,GREEN,6
48069,LIBERTARIAN,9
48069,OTHER,0
48069,REPUBLICAN,1602
48071,DEMOCRAT,3997
48071,GREEN,50
48071,LIBERTARIAN,250
48071,OTHER,2
48071,REPUBLICAN,17353
48073,DEMOCRAT,4210
48073,GREEN,36
48073,LIBERTARIAN,161
48073,OTHER,0
48073,REPUBLICAN,15101
48075,DEMOCRAT,310
48075,GREEN,8
48075,LIBERTARIAN,18
48075,OTHER,0
48075,REPUBLICAN,1943
48077,DEMOCRAT,614
48077,GREEN,12
48077,LIBERTARIAN,46
48077,OTHER,3
48077,REPUBLICAN,5069
48079,DEMOCRAT,177
48079,GREEN,3
48079,LIBERTARIAN,11
48079,OTHER,0
48079,REPUBLICAN,809
48081,DEMOCRAT,178
48081,GREEN,5
48081,LIBERTARIAN,10
48081,OTHER,0
48081,REPUBLICAN,1586
48083,DEMOCRAT,451
48083,GREEN,9
48083,LIBERTARIAN,23
48083,OTHER,0
48083,REPUBLICAN,3641
48085,DEMOCRAT,230945
48085,GREEN,1246
48085,LIBERTARIAN,6075
48085,OTHER,272
48085,REPUBLICAN,252318
48087,DEMOCRAT,155
48087,GREEN,1
48087,LIBERTARIAN,12
48087,OTHER,2
48087,REPUBLICAN,1048
48089,DEMOCRAT,2420
48089,GREEN,19
48089,LIBERTARIAN,50
48089,OTHER,14
48089,REPUBLICAN,7472
48091,DEMOCRAT,24826
48091,GREEN,191
48091,LIBERTARIAN,1106
48091,OTHER,29
48091,REPUBLICAN,62740
48093,DEMOCRAT,853
48093,GREEN,5
48093,LIBERTARIAN,49
48093,OTHER,2
48093,REPUBLICAN,5177
48095,DEMOCRAT,197
48095,GREEN,3
48095,LIBERTARIAN,10
48095,OTHER,0
48095,REPUBLICAN,1058
48097,DEMOCRAT,3210
48097,GREEN,26
48097,LIBERTARIAN,156
48097,OTHER,8
48097,REPUBLICAN,15596
48099,DEMOCRAT,7565
48099,GREEN,77
48099,LIBERTARIAN,410
48099,OTHER,3
48099,REPUBLICAN,15438
48101,DEMOCRAT,113
48101,GREEN,3
48101,LIBERTARIAN,6
48101,OTHER,0
48101,REPUBLICAN,540
48103,DEMOCRAT,241
48103,GREEN,4
48103,LIBERTARIAN,10
48103,OTHER,1
48103,REPUBLICAN,1247
48105,DEMOCRAT,344
48105,GREEN,1
48105,LIBERTARIAN,9
48105,OTHER,0
48105,REPUBLICAN,1220
48107,DEMOCRAT,527
48107,GREEN,8
48107,LIBERTARIAN,22
48107,OTHER,0
48107,REPUBLICAN,1396
48109,DEMOCRAT,438
48109,GREEN,2
48109,LIBERTARIAN,9
48109,OTHER,0
48109,REPUBLICAN,415
48111,DEMOCRAT,197
48111,GREEN,5
48111,LIBERTARIAN,18
48111,OTHER,0
48111,REPUBLICAN,1389
48113,DEMOCRAT,598576
48113,GREEN,3667
48113,LIBERTARIAN,9635
48113,OTHER,550
48113,REPUBLICAN,307076
48115,DEMOCRAT,808
48115,GREEN,5
48115,LIBERTARIAN,25
48115,OTHER,0
48115,REPUBLICAN,2951
48117,DEMOCRAT,1264
48117,GREEN,17
48117,LIBERTARIAN,35
48117,OTHER,0
48117,REPUBLICAN,3294
48119,DEMOCRAT,403
48119,GREEN,3
48119,LIBERTARIAN,24
48119,OTHER,0
48119,REPUBLICAN,2162
48121,DEMOCRAT,188695
48121,GREEN,1092
48121,LIBERTARIAN,5421
48121,OTHER,276
48121,REPUBLICAN,222480
48123,DEMOCRAT,1494
48123,GREEN,11
48123,LIBERTARIAN,46
48123,OTHER,0
48123,REPUBLICAN,6567
48125,DEMOCRAT,130
48125,GREEN,2
48125,LIBERTARIAN,3
48125,OTHER,0
48125,REPUBLICAN,853
48127,DEMOCRAT,2264
48127,GREEN,8
48127,LIBERTARIAN,10
48127,OTHER,0
48127,REPUBLICAN,1384
48129,DEMOCRAT,198
48129,GREEN,1
48129,LIBERTARIAN,11
48129,OTHER,0
48129,REPUBLICAN,1438
48131,DEMOCRAT,2575
48131,GREEN,13
48131,LIBERTARIAN,22
48131,OTHER,0
48131,REPUBLICAN,2443
48133,DEMOCRAT,983
48133,GREEN,12
48133,LIBERTARIAN,60
48133,OTHER,1
48133,REPUBLICAN,7237
48135,DEMOCRAT,11367
48135,GREEN,89
48135,LIBERTARIAN,428
48135,OTHER,10
48135,REPUBLICAN,32697
48137,DEMOCRAT,168
48137,GREEN,0
48137,LIBERTARIAN,5
48137,OTHER,0
48137,REPUBLICAN,893
48139,DEMOCRAT,27565
48139,GREEN,220
48139,LIBERTARIAN,954
48139,OTHER,37
48139,REPUBLICAN,56717
48141,DEMOCRAT,178126
48141,GREEN,1445
48141,LIBERTARIAN,2746
48141,OTHER,81
48141,REPUBLICAN,84331
48143,DEMOCRAT,2916
48143,GREEN,35
48143,LIBERTARIAN,218
48143,OTHER,3
48143,REPUBLICAN,13684
48145,DEMOCRAT,1899
48145,GREEN,13
48145,LIBERTARIAN,44
48145,OTHER,0
48145,REPUBLICAN,4177
48147,DEMOCRAT,2655
48147,GREEN,23
48147,LIBERTARIAN,155
48147,OTHER,3
48147,REPUBLICAN,12171
48149,DEMOCRAT,2661
48149,GREEN,26
48149,LIBERTARIAN,83
48149,OTHER,0
48149,REPUBLICAN,10171
48151,DEMOCRAT,352
48151,GREEN,5
48151,LIBERTARIAN,21
48151,OTHER,0
48151,REPUBLICAN,1448
48153,DEMOCRAT,438
48153,GREEN,2
48153,LIBERTARIAN,15
48153,OTHER,0
48153,REPUBLICAN,1584
48155,DEMOCRAT,99
48155,GREEN,1
48155,LIBERTARIAN,6
48155,OTHER,0
48155,REPUBLICAN,445
48157,DEMOCRAT,195552
48157,GREEN,1091
48157,LIBERTARIAN,3028
48157,OTHER,125
48157,REPUBLICAN,157718
48159,DEMOCRAT,804
48159,GREEN,8
48159,LIBERTARIAN,36
48159,OTHER,0
48159,REPUBLICAN,4161
48161,DEMOCRAT,1635
48161,GREEN,18
48161,LIBERTARIAN,67
48161,OTHER,0
48161,REPUBLICAN,6991
48163,DEMOCRAT,2422
48163,GREEN,11
48163,LIBERTARIAN,23
48163,OTHER,0
48163,REPUBLICAN,2823
48165,DEMOCRAT,576
48165,GREEN,10
48165,LIBERTARIAN,54
48165,OTHER,1
48165,REPUBLICAN,5355
48167,DEMOCRAT,58842
48167,GREEN,393
48167,LIBERTARIAN,1913
48167,OTHER,1
48167,REPUBLICAN,93911
48169,DEMOCRAT,231
48169,GREEN,4
48169,LIBERTARIAN,5
48169,OTHER,0
48169,REPUBLICAN,1413
48171,DEMOCRAT,3176
48171,GREEN,16
48171,LIBERTARIAN,140
48171,OTHER,4
48171,REPUBLICAN,12514
48173,DEMOCRAT,39
48173,GREEN,0
48173,LIBERTARIAN,3
48173,OTHER,0
48173,REPUBLICAN,611
48175,DEMOCRAT,877
48175,GREEN,2
48175,LIBERTARIAN,24
48175,OTHER,7
48175,REPUBLICAN,3085
48177,DEMOCRAT,1948
48177,GREEN,15
48177,LIBERTARIAN,57
48177,OTHER,1
48177,REPUBLICAN,5627
48179,DEMOCRAT,829
48179,GREEN,16
48179,LIBERTARIAN,97
48179,OTHER,0
48179,REPUBLICAN,6840
48181,DEMOCRAT,14506
48181,GREEN,136
48181,LIBERTARIAN,634
48181,OTHER,35
48181,REPUBLICAN,44163
48183,DEMOCRAT,14796
48183,GREEN,113
48183,LIBERTARIAN,551
48183,OTHER,29
48183,REPUBLICAN,32493
48185,DEMOCRAT,2833
48185,GREEN,30
48185,LIBERTARIAN,118
48185,OTHER,1
48185,REPUBLICAN,9432
48187,DEMOCRAT,28805
48187,GREEN,211
48187,LIBERTARIAN,1023
48187,OTHER,27
48187,REPUBLICAN,47553
48189,DEMOCRAT,2279
48189,GREEN,31
48189,LIBERTARIAN,97
48189,OTHER,2
48189,REPUBLICAN,7177
48191,DEMOCRAT,168
48191,GREEN,1
48191,LIBERTARIAN,4
48191,OTHER,1
48191,REPUBLICAN,995
48193,DEMOCRAT,641
48193,GREEN,40
48193,LIBERTARIAN,52
48193,OTHER,2
48193,REPUBLICAN,3616
48195,DEMOCRAT,166
48195,GREEN,3
48195,LIBERTARIAN,27
48195,OTHER,2
48195,REPUBLICAN,1849
48197,DEMOCRAT,241
48197,GREEN,0
48197,LIBERTARIAN,9
48197,OTHER,0
48197,REPUBLICAN,1330
48199,DEMOCRAT,3474
48199,GREEN,27
48199,LIBERTARIAN,276
48199,OTHER,0
48199,REPUBLICAN,23858
48201,DEMOCRAT,918193
48201,GREEN,5129
48201,LIBERTARIAN,16819
48201,OTHER,47
48201,REPUBLICAN,700630
48203,DEMOCRAT,7908
48203,GREEN,42
48203,LIBERTARIAN,294
48203,OTHER,7
48203,REPUBLICAN,21466
48205,DEMOCRAT,195
48205,GREEN,1
48205,LIBERTARIAN,14
48205,OTHER,0
48205,REPUBLICAN,1868
48207,DEMOCRAT,353
48207,GREEN,6
48207,LIBERTARIAN,15
48207,OTHER,0
48207,REPUBLICAN,1840
48209,DEMOCRAT,59524
48209,GREEN,418
48209,LIBERTARIAN,1735
48209,OTHER,38
48209,REPUBLICAN,47680
48211,DEMOCRAT,206
48211,GREEN,3
48211,LIBERTARIAN,25
48211,OTHER,0
48211,REPUBLICAN,1486
48213,DEMOCRAT,7060
48213,GREEN,75
48213,LIBERTARIAN,264
48213,OTHER,7
48213,REPUBLICAN,28911
48215,DEMOCRAT,128199
48215,GREEN,865
48215,LIBERTARIAN,1261
48215,OTHER,32
48215,REPUBLICAN,90527
48217,DEMOCRAT,2860
48217,GREEN,26
48217,LIBERTARIAN,119
48217,OTHER,0
48217,REPUBLICAN,11926
48219,DEMOCRAT,1482
48219,GREEN,16
48219,LIBERTARIAN,61
48219,OTHER,5
48219,REPUBLICAN,6536
48221,DEMOCRAT,5648
48221,GREEN,71
48221,LIBERTARIAN,319
48221,OTHER,7
48221,REPUBLICAN,26496
48223,DEMOCRAT,3046
48223,GREEN,31
48223,LIBERTARIAN,143
48223,OTHER,2
48223,REPUBLICAN,12719
48225,DEMOCRAT,2314
48225,GREEN,7
48225,LIBERTARIAN,56
48225,OTHER,1
48225,REPUBLICAN,7060
48227,DEMOCRAT,2069
48227,GREEN,28
48227,LIBERTARIAN,89
48227,OTHER,1
48227,REPUBLICAN,8054
48229,DEMOCRAT,371
48229,GREEN,5
48229,LIBERTARIAN,10
48229,OTHER,0
48229,REPUBLICAN,779
48231,DEMOCRAT,8906
48231,GREEN,71
48231,LIBERTARIAN,434
48231,OTHER,23
48231,REPUBLICAN,29163
48233,DEMOCRAT,965
48233,GREEN,10
48233,LIBERTARIAN,115
48233,OTHER,2
48233,REPUBLICAN,7681
48235,DEMOCRAT,120
48235,GREEN,2
48235,LIBERTARIAN,8
48235,OTHER,0
48235,REPUBLICAN,759
48237,DEMOCRAT,331
48237,GREEN,9
48237,LIBERTARIAN,24
48237,OTHER,0
48237,REPUBLICAN,3418
48239,DEMOCRAT,1033
48239,GREEN,23
48239,LIBERTARIAN,53
48239,OTHER,13
48239,REPUBLICAN,5231
48241,DEMOCRAT,2954
48241,GREEN,7
48241,LIBERTARIAN,105
48241,OTHER,3
48241,REPUBLICAN,12542
48243,DEMOCRAT,501
48243,GREEN,3
48243,LIBERTARIAN,17
48243,OTHER,0
48243,REPUBLICAN,784
48245,DEMOCRAT,46073
48245,GREEN,199
48245,LIBERTARIAN,897
48245,OTHER,20
48245,REPUBLICAN,47570
48247,DEMOCRAT,1197
48247,GREEN,2
48247,LIBERTARIAN,4
48247,OTHER,0
48247,REPUBLICAN,833
48249,DEMOCRAT,6119
48249,GREEN,28
48249,LIBERTARIAN,69
48249,OTHER,0
48249,REPUBLICAN,7453
48251,DEMOCRAT,16464
48251,GREEN,142
48251,LIBERTARIAN,771
48251,OTHER,15
48251,REPUBLICAN,54628
48253,DEMOCRAT,999
48253,GREEN,19
48253,LIBERTARIAN,63
48253,OTHER,0
48253,REPUBLICAN,5660
48255,DEMOCRAT,1234
48255,GREEN,17
48255,LIBERTARIAN,30
48255,OTHER,3
48255,REPUBLICAN,3968
48257,DEMOCRAT,18405
48257,GREEN,146
48257,LIBERTARIAN,528
48257,OTHER,15
48257,REPUBLICAN,37624
48259,DEMOCRAT,6020
48259,GREEN,46
48259,LIBERTARIAN,289
48259,OTHER,14
48259,REPUBLICAN,20083
48261,DEMOCRAT,65
48261,GREEN,1
48261,LIBERTARIAN,1
48261,OTHER,0
48261,REPUBLICAN,127
48263,DEMOCRAT,47
48263,GREEN,3
48263,LIBERTARIAN,1
48263,OTHER,0
48263,REPUBLICAN,411
48265,DEMOCRAT,6524
48265,GREEN,51
48265,LIBERTARIAN,283
48265,OTHER,8
48265,REPUBLICAN,20879
48267,DEMOCRAT,284
48267,GREEN,4
48267,LIBERTARIAN,17
48267,OTHER,0
48267,REPUBLICAN,1987
48269,DEMOCRAT,8
48269,GREEN,0
48269,LIBERTARIAN,0
48269,OTHER,0
48269,REPUBLICAN,151
48271,DEMOCRAT,446
48271,GREEN,2
48271,LIBERTARIAN,11
48271,OTHER,0
48271,REPUBLICAN,1144
48273,DEMOCRAT,5314
48273,GREEN,29
48273,LIBERTARIAN,97
48273,OTHER,0
48273,REPUBLICAN,5504
48275,DEMOCRAT,265
48275,GREEN,4
48275,LIBERTARIAN,7
48275,OTHER,0
48275,REPUBLICAN,1180
48277,DEMOCRAT,4458
48277,GREEN,28
48277,LIBERTARIAN,172
48277,OTHER,24
48277,REPUBLICAN,16760
48279,DEMOCRAT,840
48279,GREEN,7
48279,LIBERTARIAN,40
48279,OTHER,2
48279,REPUBLICAN,3521
48281,DEMOCRAT,2144
48281,GREEN,24
48281,LIBERTARIAN,145
48281,OTHER,0
48281,REPUBLICAN,8086
48283,DEMOCRAT,1052
48283,GREEN,7
48283,LIBERTARIAN,12
48283,OTHER,0
48283,REPUBLICAN,1335
48285,DEMOCRAT,1333
48285,GREEN,8
48285,LIBERTARIAN,46
48285,OTHER,6
48285,REPUBLICAN,8804
48287,DEMOCRAT,1750
48287,GREEN,16
48287,LIBERTARIAN,65
48287,OTHER,1
48287,REPUBLICAN,6255
48289,DEMOCRAT,1072
48289,GREEN,14
48289,LIBERTARIAN,57
48289,OTHER,8
48289,REPUBLICAN,7523
48291,DEMOCRAT,5785
48291,GREEN,29
48291,LIBERTARIAN,218
48291,OTHER,0
48291,REPUBLICAN,23302
48293,DEMOCRAT,2213
48293,GREEN,27
48293,LIBERTARIAN,66
48293,OTHER,0
48293,REPUBLICAN,6789
48295,DEMOCRAT,131
48295,GREEN,0
48295,LIBERTARIAN,17
48295,OTHER,0
48295,REPUBLICAN,1205
48297,DEMOCRAT,819
48297,GREEN,6
48297,LIBERTARIAN,30
48297,OTHER,0
48297,REPUBLICAN,4199
48299,DEMOCRAT,2465
48299,GREEN,16
48299,LIBERTARIAN,99
48299,OTHER,1
48299,REPUBLICAN,10079
48301,DEMOCRAT,4
48301,GREEN,0
48301,LIBERTARIAN,2
48301,OTHER,0
48301,REPUBLICAN,60
48303,DEMOCRAT,40017
48303,GREEN,276
48303,LIBERTARIAN,1617
48303,OTHER,46
48303,REPUBLICAN,78861
48305,DEMOCRAT,428
48305,GREEN,2
48305,LIBERTARIAN,10
48305,OTHER,0
48305,REPUBLICAN,1853
48307,DEMOCRAT,490
48307,GREEN,6
48307,LIBERTARIAN,36
48307,OTHER,0
48307,REPUBLICAN,2904
48309,DEMOCRAT,36688
48309,GREEN,243
48309,LIBERTARIAN,1297
48309,OTHER,101
48309,REPUBLICAN,59543
48311,DEMOCRAT,53
48311,GREEN,1
48311,LIBERTARIAN,2
48311,OTHER,0
48311,REPUBLICAN,460
48313,DEMOCRAT,1088
48313,GREEN,10
48313,LIBERTARIAN,30
48313,OTHER,1
48313,REPUBLICAN,4169
48315,DEMOCRAT,1339
48315,GREEN,8
48315,LIBERTARIAN,47
48315,OTHER,0
48315,REPUBLICAN,3470
48317,DEMOCRAT,288
48317,GREEN,2
48317,LIBERTARIAN,13
48317,OTHER,0
48317,REPUBLICAN,1857
48319,DEMOCRAT,457
48319,GREEN,2
48319,LIBERTARIAN,19
48319,OTHER,5
48319,REPUBLICAN,1991
48321,DEMOCRAT,3733
48321,GREEN,33
48321,LIBERTARIAN,115
48321,OTHER,1
48321,REPUBLICAN,9845
48323,DEMOCRAT,8332
48323,GREEN,60
48323,LIBERTARIAN,73
48323,OTHER,0
48323,REPUBLICAN,6881
48325,DEMOCRAT,6773
48325,GREEN,45
48325,LIBERTARIAN,184
48325,OTHER,13
48325,REPUBLICAN,15642
48327,DEMOCRAT,197
48327,GREEN,2
48327,LIBERTARIAN,6
48327,OTHER,0
48327,REPUBLICAN,823
48329,DEMOCRAT,12329
48329,GREEN,126
48329,LIBERTARIAN,777
48329,OTHER,3
48329,REPUBLICAN,45624
48331,DEMOCRAT,2496
48331,GREEN,24
48331,LIBERTARIAN,72
48331,OTHER,2
48331,REPUBLICAN,7984
48333,DEMOCRAT,271
48333,GREEN,2
48333,LIBERTARIAN,15
48333,OTHER,0
48333,REPUBLICAN,2217
48335,DEMOCRAT,397
48335,GREEN,1
48335,LIBERTARIAN,11
48335,OTHER,0
48335,REPUBLICAN,2170
48337,DEMOCRAT,1097
48337,GREEN,24
48337,LIBERTARIAN,78
48337,OTHER,5
48337,REPUBLICAN,8615
48339,DEMOCRAT,74377
48339,GREEN,526
48339,LIBERTARIAN,3166
48339,OTHER,92
48339,REPUBLICAN,193382
48341,DEMOCRAT,1062
48341,GREEN,21
48341,LIBERTARIAN,66
48341,OTHER,0
48341,REPUBLICAN,4359
48343,DEMOCRAT,1669
48343,GREEN,10
48343,LIBERTARIAN,36
48343,OTHER,0
48343,REPUBLICAN,3872
48345,DEMOCRAT,46
48345,GREEN,0
48345,LIBERTARIAN,2
48345,OTHER,0
48345,REPUBLICAN,604
48347,DEMOCRAT,9000
48347,GREEN,83
48347,LIBERTARIAN,302
48347,OTHER,22
48347,REPUBLICAN,17378
48349,DEMOCRAT,5101
48349,GREEN,53
48349,LIBERTARIAN,167
48349,OTHER,2
48349,REPUBLICAN,13800
48351,DEMOCRAT,1173
48351,GREEN,5
48351,LIBERTARIAN,34
48351,OTHER,0
48351,REPUBLICAN,4882
48353,DEMOCRAT,1162
48353,GREEN,10
48353,LIBERTARIAN,53
48353,OTHER,1
48353,REPUBLICAN,4131
48355,DEMOCRAT,60925
48355,GREEN,368
48355,LIBERTARIAN,1404
48355,OTHER,8
48355,REPUBLICAN,64617
48357,DEMOCRAT,302
48357,GREEN,3
48357,LIBERTARIAN,37
48357,OTHER,2
48357,REPUBLICAN,2812
48359,DEMOCRAT,81
48359,GREEN,1
48359,LIBERTARIAN,10
48359,OTHER,0
48359,REPUBLICAN,917
48361,DEMOCRAT,6357
