year,state,county_name,county_fips,candidate,party,candidatevotes,totalvotes,mode
2016,INDIANA,MADISON,18095,OTHER,OTHER,2938,53909,TOTAL
2016,INDIANA,MARION,18097,HILLARY CLINTON,DEMOCRAT,212899,362372,TOTAL
2016,INDIANA,MARION,18097,DONALD TRUMP,REPUBLICAN,130360,362372,TOTAL
2016,INDIANA,MARION,18097,OTHER,OTHER,19113,362372,TOTAL
2016,INDIANA,MARSHALL,18099,HILLARY CLINTON,DEMOCRAT,4798,18082,TOTAL
2016,INDIANA,MARSHALL,18099,DONALD TRUMP,REPUBLICAN,12288,18082,TOTAL
2016,INDIANA,MARSHALL,18099,OTHER,OTHER,996,18082,TOTAL
2016,INDIANA,MARTIN,18101,HILLARY CLINTON,DEMOCRAT,881,4809,TOTAL
2016,INDIANA,MARTIN,18101,DONALD TRUMP,REPUBLICAN,3697,4809,TOTAL
2016,INDIANA,MARTIN,18101,OTHER,OTHER,231,4809,TOTAL
2016,INDIANA,MIAMI,18103,HILLARY CLINTON,DEMOCRAT,2766,13482,TOTAL
2016,INDIANA,MIAMI,18103,DONALD TRUMP,REPUBLICAN,9975,13482,TOTAL
2016,INDIANA,MIAMI,18103,OTHER,OTHER,741,13482,TOTAL
2016,INDIANA,MONROE,18105,HILLARY CLINTON,DEMOCRAT,34216,58454,TOTAL
2016,INDIANA,MONROE,18105,DONALD TRUMP,REPUBLICAN,20592,58454,TOTAL
2016,INDIANA,MONROE,18105,OTHER,OTHER,3646,58454,TOTAL
2016,INDIANA,MONTGOMERY,18107,HILLARY CLINTON,DEMOCRAT,3362,15156,TOTAL
2016,INDIANA,MONTGOMERY,18107,DONALD TRUMP,REPUBLICAN,11059,15156,TOTAL
2016,INDIANA,MONTGOMERY,18107,OTHER,OTHER,735,15156,TOTAL
2016,INDIANA,MORGAN,18109,HILLARY CLINTON,DEMOCRAT,6040,31280,TOTAL
2016,INDIANA,MORGAN,18109,DONALD TRUMP,REPUBLICAN,23674,31280,TOTAL
2016,INDIANA,MORGAN,18109,OTHER,OTHER,1566,31280,TOTAL
2016,INDIANA,NEWTON,18111,HILLARY CLINTON,DEMOCRAT,1404,5795,TOTAL
2016,INDIANA,NEWTON,18111,DONALD TRUMP,REPUBLICAN,4077,5795,TOTAL
2016,INDIANA,NEWTON,18111,OTHER,OTHER,314,5795,TOTAL
2016,INDIANA,NOBLE,18113,HILLARY CLINTON,DEMOCRAT,3904,16890,TOTAL
2016,INDIANA,NOBLE,18113,DONALD TRUMP,REPUBLICAN,12198,16890,TOTAL
2016,INDIANA,NOBLE,18113,OTHER,OTHER,788,16890,TOTAL
2016,INDIANA,OHIO,18115,HILLARY CLINTON,DEMOCRAT,686,2921,TOTAL
2016,INDIANA,OHIO,18115,DONALD TRUMP,REPUBLICAN,2118,2921,TOTAL
2016,INDIANA,OHIO,18115,OTHER,OTHER,117,2921,TOTAL
2016,INDIANA,ORANGE,18117,HILLARY CLINTON,DEMOCRAT,2048,8192,TOTAL
2016,INDIANA,ORANGE,18117,DONALD TRUMP,REPUBLICAN,5803,8192,TOTAL
2016,INDIANA,ORANGE,18117,OTHER,OTHER,341,8192,TOTAL
2016,INDIANA,OWEN,18119,HILLARY CLINTON,DEMOCRAT,1946,8557,TOTAL
2016,INDIANA,OWEN,18119,DONALD TRUMP,REPUBLICAN,6153,8557,TOTAL
2016,INDIANA,OWEN,18119,OTHER,OTHER,458,8557,TOTAL
2016,INDIANA,PARKE,18121,HILLARY CLINTON,DEMOCRAT,1441,6582,TOTAL
2016,INDIANA,PARKE,18121,DONALD TRUMP,REPUBLICAN,4863,6582,TOTAL
2016,INDIANA,PARKE,18121,OTHER,OTHER,278,6582,TOTAL
2016,INDIANA,PERRY,18123,HILLARY CLINTON,DEMOCRAT,3062,8055,TOTAL
2016,INDIANA,PERRY,18123,DONALD TRUMP,REPUBLICAN,4556,8055,TOTAL
2016,INDIANA,PERRY,18123,OTHER,OTHER,437,8055,TOTAL
2016,INDIANA,PIKE,18125,HILLARY CLINTON,DEMOCRAT,1297,5977,TOTAL
2016,INDIANA,PIKE,18125,DONALD TRUMP,REPUBLICAN,4398,5977,TOTAL
2016,INDIANA,PIKE,18125,OTHER,OTHER,282,5977,TOTAL
2016,INDIANA,PORTER,18127,HILLARY CLINTON,DEMOCRAT,33676,77190,TOTAL
2016,INDIANA,PORTER,18127,DONALD TRUMP,REPUBLICAN,38832,77190,TOTAL
2016,INDIANA,PORTER,18127,OTHER,OTHER,4682,77190,TOTAL
2016,INDIANA,POSEY,18129,HILLARY CLINTON,DEMOCRAT,3521,12467,TOTAL
2016,INDIANA,POSEY,18129,DONALD TRUMP,REPUBLICAN,8404,12467,TOTAL
2016,INDIANA,POSEY,18129,OTHER,OTHER,542,12467,TOTAL
2016,INDIANA,PULASKI,18131,HILLARY CLINTON,DEMOCRAT,1327,5459,TOTAL
2016,INDIANA,PULASKI,18131,DONALD TRUMP,REPUBLICAN,3854,5459,TOTAL
2016,INDIANA,PULASKI,18131,OTHER,OTHER,278,5459,TOTAL
2016,INDIANA,PUTNAM,18133,HILLARY CLINTON,DEMOCRAT,3356,14715,TOTAL
2016,INDIANA,PUTNAM,18133,DONALD TRUMP,REPUBLICAN,10637,14715,TOTAL
2016,INDIANA,PUTNAM,18133,OTHER,OTHER,722,14715,TOTAL
2016,INDIANA,RANDOLPH,18135,HILLARY CLINTON,DEMOCRAT,2446,10458,TOTAL
2016,INDIANA,RANDOLPH,18135,DONALD TRUMP,REPUBLICAN,7517,10458,TOTAL
2016,INDIANA,RANDOLPH,18135,OTHER,OTHER,495,10458,TOTAL
2016,INDIANA,RIPLEY,18137,HILLARY CLINTON,DEMOCRAT,2471,12810,TOTAL
2016,INDIANA,RIPLEY,18137,DONALD TRUMP,REPUBLICAN,9806,12810,TOTAL
2016,INDIANA,RIPLEY,18137,OTHER,OTHER,533,12810,TOTAL
2016,INDIANA,RUSH,18139,HILLARY CLINTON,DEMOCRAT,1525,7214,TOTAL
2016,INDIANA,RUSH,18139,DONALD TRUMP,REPUBLICAN,5292,7214,TOTAL
2016,INDIANA,RUSH,18139,OTHER,OTHER,397,7214,TOTAL
2016,INDIANA,ST. JOSEPH,18141,HILLARY CLINTON,DEMOCRAT,52252,110060,TOTAL
2016,INDIANA,ST. JOSEPH,18141,DONALD TRUMP,REPUBLICAN,52021,110060,TOTAL
2016,INDIANA,ST. JOSEPH,18141,OTHER,OTHER,5787,110060,TOTAL
2016,INDIANA,SCOTT,18143,HILLARY CLINTON,DEMOCRAT,2642,9101,TOTAL
2016,INDIANA,SCOTT,18143,DONALD TRUMP,REPUBLICAN,6074,9101,TOTAL
2016,INDIANA,SCOTT,18143,OTHER,OTHER,385,9101,TOTAL
2016,INDIANA,SHELBY,18145,HILLARY CLINTON,DEMOCRAT,4247,17994,TOTAL
2016,INDIANA,SHELBY,18145,DONALD TRUMP,REPUBLICAN,12718,17994,TOTAL
2016,INDIANA,SHELBY,18145,OTHER,OTHER,1029,17994,TOTAL
2016,INDIANA,SPENCER,18147,HILLARY CLINTON,DEMOCRAT,2861,9979,TOTAL
2016,INDIANA,SPENCER,18147,DONALD TRUMP,REPUBLICAN,6572,9979,TOTAL
2016,INDIANA,SPENCER,18147,OTHER,OTHER,546,9979,TOTAL
2016,INDIANA,STARKE,18149,HILLARY CLINTON,DEMOCRAT,2489,9226,TOTAL
2016,INDIANA,STARKE,18149,DONALD TRUMP,REPUBLICAN,6367,9226,TOTAL
2016,INDIANA,STARKE,18149,OTHER,OTHER,370,9226,TOTAL
2016,INDIANA,STEUBEN,18151,HILLARY CLINTON,DEMOCRAT,3744,14566,TOTAL
2016,INDIANA,STEUBEN,18151,DONALD TRUMP,REPUBLICAN,10133,14566,TOTAL
2016,INDIANA,STEUBEN,18151,OTHER,OTHER,689,14566,TOTAL
2016,INDIANA,SULLIVAN,18153,HILLARY CLINTON,DEMOCRAT,2113,8559,TOTAL
2016,INDIANA,SULLIVAN,18153,DONALD TRUMP,REPUBLICAN,6138,8559,TOTAL
2016,INDIANA,SULLIVAN,18153,OTHER,OTHER,308,8559,TOTAL
2016,INDIANA,SWITZERLAND,18155,HILLARY CLINTON,DEMOCRAT,930,3699,TOTAL
2016,INDIANA,SWITZERLAND,18155,DONALD TRUMP,REPUBLICAN,2558,3699,TOTAL
2016,INDIANA,SWITZERLAND,18155,OTHER,OTHER,211,3699,TOTAL
2016,INDIANA,TIPPECANOE,18157,HILLARY CLINTON,DEMOCRAT,27282,62515,TOTAL
2016,INDIANA,TIPPECANOE,18157,DONALD TRUMP,REPUBLICAN,30768,62515,TOTAL
2016,INDIANA,TIPPECANOE,18157,OTHER,OTHER,4465,62515,TOTAL
2016,INDIANA,TIPTON,18159,HILLARY CLINTON,DEMOCRAT,1587,7510,TOTAL
2016,INDIANA,TIPTON,18159,DONALD TRUMP,REPUBLICAN,5589,7510,TOTAL
2016,INDIANA,TIPTON,18159,OTHER,OTHER,334,7510,TOTAL
2016,INDIANA,UNION,18161,HILLARY CLINTON,DEMOCRAT,715,3291,TOTAL
2016,INDIANA,UNION,18161,DONALD TRUMP,REPUBLICAN,2445,3291,TOTAL
2016,INDIANA,UNION,18161,OTHER,OTHER,131,3291,TOTAL
2016,INDIANA,VANDERBURGH,18163,HILLARY CLINTON,DEMOCRAT,28530,72507,TOTAL
2016,INDIANA,VANDERBURGH,18163,DONALD TRUMP,REPUBLICAN,40496,72507,TOTAL
2016,INDIANA,VANDERBURGH,18163,OTHER,OTHER,3481,72507,TOTAL
2016,INDIANA,VERMILLION,18165,HILLARY CLINTON,DEMOCRAT,2081,6939,TOTAL
2016,INDIANA,VERMILLION,18165,DONALD TRUMP,REPUBLICAN,4513,6939,TOTAL
2016,INDIANA,VERMILLION,18165,OTHER,OTHER,345,6939,TOTAL
2016,INDIANA,VIGO,18167,HILLARY CLINTON,DEMOCRAT,15931,39818,TOTAL
2016,INDIANA,VIGO,18167,DONALD TRUMP,REPUBLICAN,21937,39818,TOTAL
2016,INDIANA,VIGO,18167,OTHER,OTHER,1950,39818,TOTAL
2016,INDIANA,WABASH,18169,HILLARY CLINTON,DEMOCRAT,3018,13468,TOTAL
2016,INDIANA,WABASH,18169,DONALD TRUMP,REPUBLICAN,9821,13468,TOTAL
2016,INDIANA,WABASH,18169,OTHER,OTHER,629,13468,TOTAL
2016,INDIANA,WARREN,18171,HILLARY CLINTON,DEMOCRAT,839,3930,TOTAL
2016,INDIANA,WARREN,18171,DONALD TRUMP,REPUBLICAN,2898,3930,TOTAL
2016,INDIANA,WARREN,18171,OTHER,OTHER,193,3930,TOTAL
2016,INDIANA,WARRICK,18173,HILLARY CLINTON,DEMOCRAT,9086,29589,TOTAL
2016,INDIANA,WARRICK,18173,DONALD TRUMP,REPUBLICAN,19113,29589,TOTAL
2016,INDIANA,WARRICK,18173,OTHER,OTHER,1390,29589,TOTAL
2016,INDIANA,WASHINGTON,18175,HILLARY CLINTON,DEMOCRAT,2636,11382,TOTAL
2016,INDIANA,WASHINGTON,18175,DONALD TRUMP,REPUBLICAN,8209,11382,TOTAL
2016,INDIANA,WASHINGTON,18175,OTHER,OTHER,537,11382,TOTAL
2016,INDIANA,WAYNE,18177,HILLARY CLINTON,DEMOCRAT,8322,25579,TOTAL
2016,INDIANA,WAYNE,18177,DONALD TRUMP,REPUBLICAN,16028,25579,TOTAL
2016,INDIANA,WAYNE,18177,OTHER,OTHER,1229,25579,TOTAL
2016,INDIANA,WELLS,18179,HILLARY CLINTON,DEMOCRAT,2586,13185,TOTAL
2016,INDIANA,WELLS,18179,DONALD TRUMP,REPUBLICAN,10005,13185,TOTAL
2016,INDIANA,WELLS,18179,OTHER,OTHER,594,13185,TOTAL
2016,INDIANA,WHITE,18181,HILLARY CLINTON,DEMOCRAT,2590,10053,TOTAL
2016,INDIANA,WHITE,18181,DONALD TRUMP,REPUBLICAN,6893,10053,TOTAL
2016,INDIANA,WHITE,18181,OTHER,OTHER,570,10053,TOTAL
2016,INDIANA,WHITLEY,18183,HILLARY CLINTON,DEMOCRAT,3379,15623,TOTAL
2016,INDIANA,WHITLEY,18183,DONALD TRUMP,REPUBLICAN,11358,15623,TOTAL
2016,INDIANA,WHITLEY,18183,OTHER,OTHER,886,15623,TOTAL
2016,IOWA,ADAIR,19001,HILLARY CLINTON,DEMOCRAT,1133,3811,TOTAL
2016,IOWA,ADAIR,19001,DONALD TRUMP,REPUBLICAN,2461,3811,TOTAL
2016,IOWA,ADAIR,19001,OTHER,OTHER,217,3811,TOTAL
2016,IOWA,ADAMS,19003,HILLARY CLINTON,DEMOCRAT,565,2106,TOTAL
2016,IOWA,ADAMS,19003,DONALD TRUMP,REPUBLICAN,1395,2106,TOTAL
2016,IOWA,ADAMS,19003,OTHER,OTHER,146,2106,TOTAL
2016,IOWA,ALLAMAKEE,19005,HILLARY CLINTON,DEMOCRAT,2421,6923,TOTAL
2016,IOWA,ALLAMAKEE,19005,DONALD TRUMP,REPUBLICAN,4093,6923,TOTAL
2016,IOWA,ALLAMAKEE,19005,OTHER,OTHER,409,6923,TOTAL
2016,IOWA,APPANOOSE,19007,HILLARY CLINTON,DEMOCRAT,1814,6136,TOTAL
2016,IOWA,APPANOOSE,19007,DONALD TRUMP,REPUBLICAN,4033,6136,TOTAL
2016,IOWA,APPANOOSE,19007,OTHER,OTHER,289,6136,TOTAL
2016,IOWA,AUDUBON,19009,HILLARY CLINTON,DEMOCRAT,1080,3412,TOTAL
2016,IOWA,AUDUBON,19009,DONALD TRUMP,REPUBLICAN,2136,3412,TOTAL
2016,IOWA,AUDUBON,19009,OTHER,OTHER,196,3412,TOTAL
2016,IOWA,BENTON,19011,HILLARY CLINTON,DEMOCRAT,4678,13844,TOTAL
2016,IOWA,BENTON,19011,DONALD TRUMP,REPUBLICAN,8232,13844,TOTAL
2016,IOWA,BENTON,19011,OTHER,OTHER,934,13844,TOTAL
2016,IOWA,BLACK HAWK,19013,HILLARY CLINTON,DEMOCRAT,32233,64405,TOTAL
2016,IOWA,BLACK HAWK,19013,DONALD TRUMP,REPUBLICAN,27476,64405,TOTAL
2016,IOWA,BLACK HAWK,19013,OTHER,OTHER,4696,64405,TOTAL
2016,IOWA,BOONE,19015,HILLARY CLINTON,DEMOCRAT,5541,14196,TOTAL
2016,IOWA,BOONE,19015,DONALD TRUMP,REPUBLICAN,7484,14196,TOTAL
2016,IOWA,BOONE,19015,OTHER,OTHER,1171,14196,TOTAL
2016,IOWA,BREMER,19017,HILLARY CLINTON,DEMOCRAT,5356,13538,TOTAL
2016,IOWA,BREMER,19017,DONALD TRUMP,REPUBLICAN,7208,13538,TOTAL
2016,IOWA,BREMER,19017,OTHER,OTHER,974,13538,TOTAL
2016,IOWA,BUCHANAN,19019,HILLARY CLINTON,DEMOCRAT,3970,10252,TOTAL
2016,IOWA,BUCHANAN,19019,DONALD TRUMP,REPUBLICAN,5510,10252,TOTAL
2016,IOWA,BUCHANAN,19019,OTHER,OTHER,772,10252,TOTAL
2016,IOWA,BUENA VISTA,19021,HILLARY CLINTON,DEMOCRAT,2856,8278,TOTAL
2016,IOWA,BUENA VISTA,19021,DONALD TRUMP,REPUBLICAN,4903,8278,TOTAL
2016,IOWA,BUENA VISTA,19021,OTHER,OTHER,519,8278,TOTAL
2016,IOWA,BUTLER,19023,HILLARY CLINTON,DEMOCRAT,2157,7513,TOTAL
2016,IOWA,BUTLER,19023,DONALD TRUMP,REPUBLICAN,4921,7513,TOTAL
2016,IOWA,BUTLER,19023,OTHER,OTHER,435,7513,TOTAL
2016,IOWA,CALHOUN,19025,HILLARY CLINTON,DEMOCRAT,1398,5159,TOTAL
2016,IOWA,CALHOUN,19025,DONALD TRUMP,REPUBLICAN,3468,5159,TOTAL
2016,IOWA,CALHOUN,19025,OTHER,OTHER,293,5159,TOTAL
2016,IOWA,CARROLL,19027,HILLARY CLINTON,DEMOCRAT,3309,10544,TOTAL
2016,IOWA,CARROLL,19027,DONALD TRUMP,REPUBLICAN,6638,10544,TOTAL
2016,IOWA,CARROLL,19027,OTHER,OTHER,597,10544,TOTAL
2016,IOWA,CASS,19029,HILLARY CLINTON,DEMOCRAT,1951,7125,TOTAL
2016,IOWA,CASS,19029,DONALD TRUMP,REPUBLICAN,4761,7125,TOTAL
2016,IOWA,CASS,19029,OTHER,OTHER,413,7125,TOTAL
2016,IOWA,CEDAR,19031,HILLARY CLINTON,DEMOCRAT,3599,9541,TOTAL
2016,IOWA,CEDAR,19031,DONALD TRUMP,REPUBLICAN,5295,9541,TOTAL
2016,IOWA,CEDAR,19031,OTHER,OTHER,647,9541,TOTAL
2016,IOWA,CERRO GORDO,19033,HILLARY CLINTON,DEMOCRAT,9862,22965,TOTAL
2016,IOWA,CERRO GORDO,19033,DONALD TRUMP,REPUBLICAN,11621,22965,TOTAL
2016,IOWA,CERRO GORDO,19033,OTHER,OTHER,1482,22965,TOTAL
2016,IOWA,CHEROKEE,19035,HILLARY CLINTON,DEMOCRAT,1679,6258,TOTAL
2016,IOWA,CHEROKEE,19035,DONALD TRUMP,REPUBLICAN,4192,6258,TOTAL
2016,IOWA,CHEROKEE,19035,OTHER,OTHER,387,6258,TOTAL
2016,IOWA,CHICKASAW,19037,HILLARY CLINTON,DEMOCRAT,2266,6435,TOTAL
2016,IOWA,CHICKASAW,19037,DONALD TRUMP,REPUBLICAN,3742,6435,TOTAL
2016,IOWA,CHICKASAW,19037,OTHER,OTHER,427,6435,TOTAL
2016,IOWA,CLARKE,19039,HILLARY CLINTON,DEMOCRAT,1465,4454,TOTAL
2016,IOWA,CLARKE,19039,DONALD TRUMP,REPUBLICAN,2713,4454,TOTAL
2016,IOWA,CLARKE,19039,OTHER,OTHER,276,4454,TOTAL
2016,IOWA,CLAY,19041,HILLARY CLINTON,DEMOCRAT,2249,8617,TOTAL
2016,IOWA,CLAY,19041,DONALD TRUMP,REPUBLICAN,5877,8617,TOTAL
2016,IOWA,CLAY,19041,OTHER,OTHER,491,8617,TOTAL
2016,IOWA,CLAYTON,19043,HILLARY CLINTON,DEMOCRAT,3237,9129,TOTAL
2016,IOWA,CLAYTON,19043,DONALD TRUMP,REPUBLICAN,5317,9129,TOTAL
2016,IOWA,CLAYTON,19043,OTHER,OTHER,575,9129,TOTAL
2016,IOWA,CLINTON,19045,HILLARY CLINTON,DEMOCRAT,10095,23067,TOTAL
2016,IOWA,CLINTON,19045,DONALD TRUMP,REPUBLICAN,11276,23067,TOTAL
2016,IOWA,CLINTON,19045,OTHER,OTHER,1696,23067,TOTAL
2016,IOWA,CRAWFORD,19047,HILLARY CLINTON,DEMOCRAT,1991,6935,TOTAL
2016,IOWA,CRAWFORD,19047,DONALD TRUMP,REPUBLICAN,4617,6935,TOTAL
2016,IOWA,CRAWFORD,19047,OTHER,OTHER,327,6935,TOTAL
2016,IOWA,DALLAS,19049,HILLARY CLINTON,DEMOCRAT,15701,38252,TOTAL
2016,IOWA,DALLAS,19049,DONALD TRUMP,REPUBLICAN,19339,38252,TOTAL
2016,IOWA,DALLAS,19049,OTHER,OTHER,3212,38252,TOTAL
2016,IOWA,DAVIS,19051,HILLARY CLINTON,DEMOCRAT,977,3882,TOTAL
2016,IOWA,DAVIS,19051,DONALD TRUMP,REPUBLICAN,2723,3882,TOTAL
2016,IOWA,DAVIS,19051,OTHER,OTHER,182,3882,TOTAL
2016,IOWA,DECATUR,19053,HILLARY CLINTON,DEMOCRAT,1201,3734,TOTAL
2016,IOWA,DECATUR,19053,DONALD TRUMP,REPUBLICAN,2296,3734,TOTAL
2016,IOWA,DECATUR,19053,OTHER,OTHER,237,3734,TOTAL
2016,IOWA,DELAWARE,19055,HILLARY CLINTON,DEMOCRAT,2957,9241,TOTAL
2016,IOWA,DELAWARE,19055,DONALD TRUMP,REPUBLICAN,5694,9241,TOTAL
2016,IOWA,DELAWARE,19055,OTHER,OTHER,590,9241,TOTAL
2016,IOWA,DES MOINES,19057,HILLARY CLINTON,DEMOCRAT,8212,19103,TOTAL
2016,IOWA,DES MOINES,19057,DONALD TRUMP,REPUBLICAN,9529,19103,TOTAL
2016,IOWA,DES MOINES,19057,OTHER,OTHER,1362,19103,TOTAL
2016,IOWA,DICKINSON,19059,HILLARY CLINTON,DEMOCRAT,3056,10354,TOTAL
2016,IOWA,DICKINSON,19059,DONALD TRUMP,REPUBLICAN,6753,10354,TOTAL
2016,IOWA,DICKINSON,19059,OTHER,OTHER,545,10354,TOTAL
2016,IOWA,DUBUQUE,19061,HILLARY CLINTON,DEMOCRAT,22850,49721,TOTAL
2016,IOWA,DUBUQUE,19061,DONALD TRUMP,REPUBLICAN,23460,49721,TOTAL
2016,IOWA,DUBUQUE,19061,OTHER,OTHER,3411,49721,TOTAL
2016,IOWA,EMMET,19063,HILLARY CLINTON,DEMOCRAT,1357,4753,TOTAL
2016,IOWA,EMMET,19063,DONALD TRUMP,REPUBLICAN,3124,4753,TOTAL
2016,IOWA,EMMET,19063,OTHER,OTHER,272,4753,TOTAL
2016,IOWA,FAYETTE,19065,HILLARY CLINTON,DEMOCRAT,3689,9975,TOTAL
2016,IOWA,FAYETTE,19065,DONALD TRUMP,REPUBLICAN,5620,9975,TOTAL
2016,IOWA,FAYETTE,19065,OTHER,OTHER,666,9975,TOTAL
2016,IOWA,FLOYD,19067,HILLARY CLINTON,DEMOCRAT,3179,8060,TOTAL
2016,IOWA,FLOYD,19067,DONALD TRUMP,REPUBLICAN,4375,8060,TOTAL
2016,IOWA,FLOYD,19067,OTHER,OTHER,506,8060,TOTAL
2016,IOWA,FRANKLIN,19069,HILLARY CLINTON,DEMOCRAT,1493,4968,TOTAL
2016,IOWA,FRANKLIN,19069,DONALD TRUMP,REPUBLICAN,3163,4968,TOTAL
2016,IOWA,FRANKLIN,19069,OTHER,OTHER,312,4968,TOTAL
2016,IOWA,FREMONT,19071,HILLARY CLINTON,DEMOCRAT,963,3595,TOTAL
2016,IOWA,FREMONT,19071,DONALD TRUMP,REPUBLICAN,2407,3595,TOTAL
2016,IOWA,FREMONT,19071,OTHER,OTHER,225,3595,TOTAL
2016,IOWA,GREENE,19073,HILLARY CLINTON,DEMOCRAT,1691,4821,TOTAL
2016,IOWA,GREENE,19073,DONALD TRUMP,REPUBLICAN,2820,4821,TOTAL
2016,IOWA,GREENE,19073,OTHER,OTHER,310,4821,TOTAL
2016,IOWA,GRUNDY,19075,HILLARY CLINTON,DEMOCRAT,1856,6872,TOTAL
2016,IOWA,GRUNDY,19075,DONALD TRUMP,REPUBLICAN,4527,6872,TOTAL
2016,IOWA,GRUNDY,19075,OTHER,OTHER,489,6872,TOTAL
2016,IOWA,GUTHRIE,19077,HILLARY CLINTON,DEMOCRAT,1732,5750,TOTAL
2016,IOWA,GUTHRIE,19077,DONALD TRUMP,REPUBLICAN,3628,5750,TOTAL
2016,IOWA,GUTHRIE,19077,OTHER,OTHER,390,5750,TOTAL
2016,IOWA,HAMILTON,19079,HILLARY CLINTON,DEMOCRAT,2726,7694,TOTAL
2016,IOWA,HAMILTON,19079,DONALD TRUMP,REPUBLICAN,4463,7694,TOTAL
2016,IOWA,HAMILTON,19079,OTHER,OTHER,505,7694,TOTAL
2016,IOWA,HANCOCK,19081,HILLARY CLINTON,DEMOCRAT,1587,5871,TOTAL
2016,IOWA,HANCOCK,19081,DONALD TRUMP,REPUBLICAN,3977,5871,TOTAL
2016,IOWA,HANCOCK,19081,OTHER,OTHER,307,5871,TOTAL
2016,IOWA,HARDIN,19083,HILLARY CLINTON,DEMOCRAT,2787,8533,TOTAL
2016,IOWA,HARDIN,19083,DONALD TRUMP,REPUBLICAN,5254,8533,TOTAL
2016,IOWA,HARDIN,19083,OTHER,OTHER,492,8533,TOTAL
2016,IOWA,HARRISON,19085,HILLARY CLINTON,DEMOCRAT,2131,7465,TOTAL
2016,IOWA,HARRISON,19085,DONALD TRUMP,REPUBLICAN,4902,7465,TOTAL
2016,IOWA,HARRISON,19085,OTHER,OTHER,432,7465,TOTAL
2016,IOWA,HENRY,19087,HILLARY CLINTON,DEMOCRAT,2904,9404,TOTAL
2016,IOWA,HENRY,19087,DONALD TRUMP,REPUBLICAN,5779,9404,TOTAL
2016,IOWA,HENRY,19087,OTHER,OTHER,721,9404,TOTAL
2016,IOWA,HOWARD,19089,HILLARY CLINTON,DEMOCRAT,1677,4559,TOTAL
2016,IOWA,HOWARD,19089,DONALD TRUMP,REPUBLICAN,2611,4559,TOTAL
2016,IOWA,HOWARD,19089,OTHER,OTHER,271,4559,TOTAL
2016,IOWA,HUMBOLDT,19091,HILLARY CLINTON,DEMOCRAT,1252,5087,TOTAL
2016,IOWA,HUMBOLDT,19091,DONALD TRUMP,REPUBLICAN,3568,5087,TOTAL
2016,IOWA,HUMBOLDT,19091,OTHER,OTHER,267,5087,TOTAL
2016,IOWA,IDA,19093,HILLARY CLINTON,DEMOCRAT,792,3612,TOTAL
2016,IOWA,IDA,19093,DONALD TRUMP,REPUBLICAN,2655,3612,TOTAL
2016,IOWA,IDA,19093,OTHER,OTHER,165,3612,TOTAL
2016,IOWA,IOWA,19095,HILLARY CLINTON,DEMOCRAT,3084,8904,TOTAL
2016,IOWA,IOWA,19095,DONALD TRUMP,REPUBLICAN,5205,8904,TOTAL
2016,IOWA,IOWA,19095,OTHER,OTHER,615,8904,TOTAL
2016,IOWA,JACKSON,19097,HILLARY CLINTON,DEMOCRAT,3837,10310,TOTAL
2016,IOWA,JACKSON,19097,DONALD TRUMP,REPUBLICAN,5824,10310,TOTAL
2016,IOWA,JACKSON,19097,OTHER,OTHER,649,10310,TOTAL
2016,IOWA,JASPER,19099,HILLARY CLINTON,DEMOCRAT,7109,19034,TOTAL
2016,IOWA,JASPER,19099,DONALD TRUMP,REPUBLICAN,10560,19034,TOTAL
2016,IOWA,JASPER,19099,OTHER,OTHER,1365,19034,TOTAL
2016,IOWA,JEFFERSON,19101,HILLARY CLINTON,DEMOCRAT,3710,8156,TOTAL
2016,IOWA,JEFFERSON,19101,DONALD TRUMP,REPUBLICAN,3748,8156,TOTAL
2016,IOWA,JEFFERSON,19101,OTHER,OTHER,698,8156,TOTAL
2016,IOWA,JOHNSON,19103,HILLARY CLINTON,DEMOCRAT,50200,76940,TOTAL
2016,IOWA,JOHNSON,19103,DONALD TRUMP,REPUBLICAN,21044,76940,TOTAL
2016,IOWA,JOHNSON,19103,OTHER,OTHER,5696,76940,TOTAL
2016,IOWA,JONES,19105,HILLARY CLINTON,DEMOCRAT,3787,10133,TOTAL
2016,IOWA,JONES,19105,DONALD TRUMP,REPUBLICAN,5720,10133,TOTAL
2016,IOWA,JONES,19105,OTHER,OTHER,626,10133,TOTAL
2016,IOWA,KEOKUK,19107,HILLARY CLINTON,DEMOCRAT,1342,4985,TOTAL
2016,IOWA,KEOKUK,19107,DONALD TRUMP,REPUBLICAN,3390,4985,TOTAL
2016,IOWA,KEOKUK,19107,OTHER,OTHER,253,4985,TOTAL
2016,IOWA,KOSSUTH,19109,HILLARY CLINTON,DEMOCRAT,2543,8607,TOTAL
2016,IOWA,KOSSUTH,19109,DONALD TRUMP,REPUBLICAN,5653,8607,TOTAL
2016,IOWA,KOSSUTH,19109,OTHER,OTHER,411,8607,TOTAL
2016,IOWA,LEE,19111,HILLARY CLINTON,DEMOCRAT,6215,16151,TOTAL
2016,IOWA,LEE,19111,DONALD TRUMP,REPUBLICAN,8803,16151,TOTAL
2016,IOWA,LEE,19111,OTHER,OTHER,1133,16151,TOTAL
2016,IOWA,LINN,19113,HILLARY CLINTON,DEMOCRAT,58935,117098,TOTAL
2016,IOWA,LINN,19113,DONALD TRUMP,REPUBLICAN,48390,117098,TOTAL
2016,IOWA,LINN,19113,OTHER,OTHER,9773,117098,TOTAL
